Time,AI,AV
1.086939999999999990e-01,2.183600000000000026e-11,5.000560000000000116e+00
2.440469999999999862e-01,1.669669999999999932e-11,5.000560000000000116e+00
3.793790000000000218e-01,1.486029999999999960e-11,5.000560000000000116e+00
5.147089999999999721e-01,1.389700000000000026e-11,5.000560000000000116e+00
6.500789999999999624e-01,1.322619999999999952e-11,5.000560000000000116e+00
7.854269999999999863e-01,1.278159999999999958e-11,5.000560000000000116e+00
9.207629999999999981e-01,1.244720000000000052e-11,5.000560000000000116e+00
1.056110000000000104e+00,1.219199999999999975e-11,5.000560000000000116e+00
1.191459999999999964e+00,1.191520000000000077e-11,5.000560000000000116e+00
1.326810000000000045e+00,1.175870000000000078e-11,5.000560000000000116e+00
1.462180000000000035e+00,1.157180000000000043e-11,5.000560000000000116e+00
1.597529999999999895e+00,1.132900000000000070e-11,5.000560000000000116e+00
1.732869999999999910e+00,1.121970000000000075e-11,5.000560000000000116e+00
1.868230000000000057e+00,1.110879999999999968e-11,5.000560000000000116e+00
2.003589999999999982e+00,1.093069999999999986e-11,5.000560000000000116e+00
2.138910000000000089e+00,1.083310000000000076e-11,5.000569999999999737e+00
2.274259999999999948e+00,1.076009999999999976e-11,5.000560000000000116e+00
2.409629999999999939e+00,1.076979999999999961e-11,5.000560000000000116e+00
2.544970000000000176e+00,1.053500000000000065e-11,5.000560000000000116e+00
2.680330000000000101e+00,1.059329999999999930e-11,5.000569999999999737e+00
2.815679999999999961e+00,1.039710000000000060e-11,5.000560000000000116e+00
2.951020000000000199e+00,1.049380000000000038e-11,5.000560000000000116e+00
3.086370000000000058e+00,1.043200000000000079e-11,5.000560000000000116e+00
3.221729999999999983e+00,1.033210000000000037e-11,5.000560000000000116e+00
3.357050000000000090e+00,1.030369999999999940e-11,5.000569999999999737e+00
3.492399999999999949e+00,1.019390000000000001e-11,5.000560000000000116e+00
3.627740000000000187e+00,1.022770000000000013e-11,5.000560000000000116e+00
3.763059999999999850e+00,1.022060000000000029e-11,5.000560000000000116e+00
3.898429999999999840e+00,1.015180000000000042e-11,5.000569999999999737e+00
4.033750000000000391e+00,9.983750000000000550e-12,5.000560000000000116e+00
4.169069999999999609e+00,9.981860000000000040e-12,5.000560000000000116e+00
4.304439999999999600e+00,9.933270000000000547e-12,5.000569999999999737e+00
4.439779999999999838e+00,1.002060000000000034e-11,5.000560000000000116e+00
