Time,AI,AV
1.089679999999999954e-01,2.064089999999999942e-12,1.000089999999999923e+00
2.443099999999999994e-01,9.575300000000000609e-13,1.000089999999999923e+00
3.796720000000000095e-01,5.112039999999999693e-13,1.000089999999999923e+00
5.150190000000000046e-01,4.792339999999999550e-13,1.000089999999999923e+00
6.503799999999999581e-01,1.679410000000000111e-13,1.000089999999999923e+00
7.857389999999999652e-01,1.494319999999999937e-13,1.000089999999999923e+00
9.210690000000000266e-01,-2.598559999999999847e-14,1.000089999999999923e+00
1.056419999999999915e+00,-7.772749999999999621e-14,1.000089999999999923e+00
1.191789999999999905e+00,-1.282070000000000009e-13,1.000089999999999923e+00
1.327150000000000052e+00,-1.528160000000000124e-13,1.000089999999999923e+00
1.462490000000000068e+00,-1.322039999999999939e-13,1.000089999999999923e+00
1.597839999999999927e+00,-1.126430000000000028e-13,1.000089999999999923e+00
1.733190000000000008e+00,-2.872189999999999902e-13,1.000089999999999923e+00
1.868540000000000090e+00,-3.702999999999999973e-13,1.000089999999999923e+00
2.003859999999999975e+00,-3.620969999999999767e-13,1.000089999999999923e+00
2.139209999999999834e+00,-2.880599999999999863e-13,1.000089999999999923e+00
2.274560000000000137e+00,-3.408539999999999934e-13,1.000089999999999923e+00
2.409879999999999800e+00,-4.420240000000000055e-13,1.000089999999999923e+00
2.545240000000000169e+00,-4.718909999999999933e-13,1.000089999999999923e+00
2.680579999999999963e+00,-3.719830000000000115e-13,1.000089999999999923e+00
2.815910000000000135e+00,-4.552749999999999962e-13,1.000089999999999923e+00
2.951280000000000125e+00,-3.799759999999999755e-13,1.000089999999999923e+00
3.086619999999999919e+00,-5.036509999999999509e-13,1.000089999999999923e+00
3.221940000000000026e+00,-3.909130000000000126e-13,1.000089999999999923e+00
3.357299999999999951e+00,-5.318359999999999969e-13,1.000089999999999923e+00
3.492649999999999810e+00,-5.259469999999999803e-13,1.000089999999999923e+00
3.627969999999999917e+00,-4.763079999999999734e-13,1.000089999999999923e+00
