Time,AI,AV
1.087230000000000002e-01,-5.347419999999999847e-11,-9.999840000000000728e+00
2.440710000000000102e-01,-4.186999999999999991e-11,-9.999840000000000728e+00
3.793739999999999890e-01,-3.706929999999999756e-11,-9.999840000000000728e+00
5.147150000000000336e-01,-3.427020000000000073e-11,-9.999840000000000728e+00
6.500590000000000535e-01,-3.218279999999999975e-11,-9.999840000000000728e+00
7.854160000000000030e-01,-3.075409999999999878e-11,-9.999829999999999330e+00
9.207549999999999901e-01,-2.963540000000000113e-11,-9.999829999999999330e+00
1.056110000000000104e+00,-2.862900000000000009e-11,-9.999840000000000728e+00
1.191459999999999964e+00,-2.796130000000000042e-11,-9.999840000000000728e+00
1.326810000000000045e+00,-2.748450000000000148e-11,-9.999840000000000728e+00
1.462159999999999904e+00,-2.694420000000000064e-11,-9.999840000000000728e+00
1.597499999999999920e+00,-2.652940000000000043e-11,-9.999840000000000728e+00
1.732839999999999936e+00,-2.616500000000000089e-11,-9.999840000000000728e+00
1.868219999999999992e+00,-2.598300000000000026e-11,-9.999829999999999330e+00
2.003550000000000164e+00,-2.564499999999999907e-11,-9.999829999999999330e+00
2.138879999999999892e+00,-2.554849999999999842e-11,-9.999840000000000728e+00
2.274210000000000065e+00,-2.510239999999999854e-11,-9.999840000000000728e+00
2.409539999999999793e+00,-2.507300000000000030e-11,-9.999840000000000728e+00
2.544900000000000162e+00,-2.491690000000000018e-11,-9.999840000000000728e+00
2.680270000000000152e+00,-2.468770000000000112e-11,-9.999840000000000728e+00
2.815599999999999881e+00,-2.461130000000000036e-11,-9.999840000000000728e+00
2.950940000000000119e+00,-2.460150000000000094e-11,-9.999829999999999330e+00
3.086279999999999912e+00,-2.437829999999999842e-11,-9.999840000000000728e+00
3.221639999999999837e+00,-2.425670000000000023e-11,-9.999840000000000728e+00
3.356959999999999944e+00,-2.410870000000000046e-11,-9.999840000000000728e+00
3.492300000000000182e+00,-2.400750000000000085e-11,-9.999840000000000728e+00
3.627639999999999976e+00,-2.396019999999999963e-11,-9.999840000000000728e+00
3.762970000000000148e+00,-2.391349999999999903e-11,-9.999840000000000728e+00
3.898320000000000007e+00,-2.377180000000000095e-11,-9.999829999999999330e+00
4.033610000000000362e+00,-2.381650000000000055e-11,-9.999829999999999330e+00
4.168960000000000221e+00,-2.375240000000000126e-11,-9.999829999999999330e+00
4.304269999999999818e+00,-2.382080000000000125e-11,-9.999840000000000728e+00
4.439560000000000173e+00,-2.359759999999999873e-11,-9.999840000000000728e+00
4.574889999999999901e+00,-2.350839999999999866e-11,-9.999840000000000728e+00
4.710200000000000387e+00,-2.349390000000000029e-11,-9.999840000000000728e+00
4.845530000000000115e+00,-2.356099999999999947e-11,-9.999840000000000728e+00
4.980900000000000105e+00,-2.361570000000000084e-11,-9.999840000000000728e+00
5.116229999999999833e+00,-2.339400000000000149e-11,-9.999829999999999330e+00
5.251549999999999940e+00,-2.345380000000000009e-11,-9.999840000000000728e+00
5.386899999999999800e+00,-2.338370000000000102e-11,-9.999840000000000728e+00
5.522240000000000038e+00,-2.335129999999999967e-11,-9.999840000000000728e+00
5.657549999999999635e+00,-2.331890000000000154e-11,-9.999840000000000728e+00
5.792880000000000251e+00,-2.325960000000000077e-11,-9.999840000000000728e+00
5.928230000000000111e+00,-2.315190000000000033e-11,-9.999829999999999330e+00
6.063570000000000348e+00,-2.321950000000000057e-11,-9.999840000000000728e+00
6.198900000000000077e+00,-2.325039999999999875e-11,-9.999840000000000728e+00
6.334200000000000053e+00,-2.319210000000000010e-11,-9.999829999999999330e+00
6.469520000000000159e+00,-2.313110000000000026e-11,-9.999829999999999330e+00
6.604849999999999888e+00,-2.307199999999999862e-11,-9.999840000000000728e+00
6.740169999999999995e+00,-2.317759999999999850e-11,-9.999840000000000728e+00
6.875519999999999854e+00,-2.304359999999999927e-11,-9.999840000000000728e+00
7.010849999999999582e+00,-2.306190000000000052e-11,-9.999840000000000728e+00
7.146180000000000199e+00,-2.298010000000000060e-11,-9.999840000000000728e+00
7.281500000000000306e+00,-2.295509999999999940e-11,-9.999840000000000728e+00
7.416839999999999655e+00,-2.298220000000000117e-11,-9.999840000000000728e+00
7.552150000000000141e+00,-2.299169999999999865e-11,-9.999840000000000728e+00
7.687479999999999869e+00,-2.295190000000000038e-11,-9.999840000000000728e+00
7.822820000000000107e+00,-2.300489999999999945e-11,-9.999840000000000728e+00
7.958120000000000083e+00,-2.288800000000000022e-11,-9.999840000000000728e+00
8.093460000000000321e+00,-2.300890000000000145e-11,-9.999840000000000728e+00
8.228790000000000049e+00,-2.295069999999999913e-11,-9.999840000000000728e+00
8.364119999999999777e+00,-2.291889999999999840e-11,-9.999840000000000728e+00
8.499480000000000146e+00,-2.278999999999999962e-11,-9.999840000000000728e+00
8.634829999999999117e+00,-2.291320000000000055e-11,-9.999840000000000728e+00
8.770149999999999224e+00,-2.269530000000000085e-11,-9.999840000000000728e+00
8.905509999999999593e+00,-2.287580000000000154e-11,-9.999850000000000350e+00
9.040850000000000719e+00,-2.286720000000000014e-11,-9.999840000000000728e+00
9.176170000000000826e+00,-2.267699999999999960e-11,-9.999850000000000350e+00
9.311550000000000438e+00,-2.283670000000000022e-11,-9.999840000000000728e+00
9.446880000000000166e+00,-2.272899999999999978e-11,-9.999829999999999330e+00
9.582209999999999894e+00,-2.285140000000000096e-11,-9.999829999999999330e+00
9.717560000000000642e+00,-2.276639999999999880e-11,-9.999840000000000728e+00
9.852899999999999991e+00,-2.260869999999999918e-11,-9.999840000000000728e+00
9.988200000000000855e+00,-2.269559999999999954e-11,-9.999850000000000350e+00
1.012349999999999994e+01,-2.276119999999999878e-11,-9.999840000000000728e+00
1.025890000000000057e+01,-2.259229999999999937e-11,-9.999840000000000728e+00
1.039419999999999966e+01,-2.265409999999999896e-11,-9.999840000000000728e+00
1.052960000000000029e+01,-2.258070000000000131e-11,-9.999840000000000728e+00
1.066489999999999938e+01,-2.261290000000000031e-11,-9.999840000000000728e+00
1.080020000000000024e+01,-2.257379999999999899e-11,-9.999840000000000728e+00
1.093549999999999933e+01,-2.259309999999999912e-11,-9.999850000000000350e+00
1.107089999999999996e+01,-2.260030000000000014e-11,-9.999840000000000728e+00
1.120620000000000083e+01,-2.259120000000000092e-11,-9.999840000000000728e+00
1.134159999999999968e+01,-2.258259999999999952e-11,-9.999840000000000728e+00
1.147690000000000055e+01,-2.253129999999999953e-11,-9.999840000000000728e+00
1.161219999999999963e+01,-2.248270000000000072e-11,-9.999840000000000728e+00
1.174760000000000026e+01,-2.258300000000000101e-11,-9.999850000000000350e+00
1.188289999999999935e+01,-2.246860000000000061e-11,-9.999840000000000728e+00
1.201820000000000022e+01,-2.253869999999999968e-11,-9.999840000000000728e+00
1.215360000000000085e+01,-2.247300000000000087e-11,-9.999840000000000728e+00
1.228889999999999993e+01,-2.255420000000000016e-11,-9.999840000000000728e+00
1.242420000000000080e+01,-2.249109999999999976e-11,-9.999840000000000728e+00
1.255949999999999989e+01,-2.255860000000000043e-11,-9.999850000000000350e+00
1.269490000000000052e+01,-2.252769999999999902e-11,-9.999850000000000350e+00
1.283019999999999960e+01,-2.249070000000000150e-11,-9.999840000000000728e+00
1.296560000000000024e+01,-2.250979999999999926e-11,-9.999850000000000350e+00
1.310089999999999932e+01,-2.231150000000000161e-11,-9.999840000000000728e+00
1.323620000000000019e+01,-2.248669999999999949e-11,-9.999850000000000350e+00
1.337160000000000082e+01,-2.247140000000000137e-11,-9.999850000000000350e+00
1.350689999999999991e+01,-2.236010000000000042e-11,-9.999840000000000728e+00
1.364230000000000054e+01,-2.242299999999999846e-11,-9.999850000000000350e+00
1.377759999999999962e+01,-2.240910000000000071e-11,-9.999840000000000728e+00
1.391290000000000049e+01,-2.244509999999999935e-11,-9.999850000000000350e+00
