Time,AI,AV
1.087090000000000001e-01,-2.546119999999999979e-11,-4.999729999999999563e+00
2.441000000000000114e-01,-1.993809999999999963e-11,-4.999729999999999563e+00
3.794350000000000223e-01,-1.775290000000000042e-11,-4.999729999999999563e+00
5.148120000000000474e-01,-1.632039999999999981e-11,-4.999729999999999563e+00
6.501679999999999682e-01,-1.538110000000000117e-11,-4.999729999999999563e+00
7.855480000000000240e-01,-1.471609999999999946e-11,-4.999729999999999563e+00
9.209150000000000391e-01,-1.423179999999999920e-11,-4.999729999999999563e+00
1.056329999999999991e+00,-1.372239999999999977e-11,-4.999729999999999563e+00
1.191689999999999916e+00,-1.353410000000000066e-11,-4.999729999999999563e+00
1.327050000000000063e+00,-1.331579999999999946e-11,-4.999729999999999563e+00
1.462420000000000053e+00,-1.302410000000000062e-11,-4.999719999999999942e+00
1.597769999999999913e+00,-1.283209999999999982e-11,-4.999729999999999563e+00
1.733130000000000059e+00,-1.255379999999999928e-11,-4.999729999999999563e+00
1.868530000000000024e+00,-1.245540000000000042e-11,-4.999729999999999563e+00
2.003929999999999989e+00,-1.238049999999999960e-11,-4.999729999999999563e+00
2.139320000000000110e+00,-1.222029999999999954e-11,-4.999729999999999563e+00
2.274700000000000166e+00,-1.213760000000000030e-11,-4.999729999999999563e+00
2.410089999999999844e+00,-1.197609999999999943e-11,-4.999729999999999563e+00
2.545469999999999899e+00,-1.187449999999999994e-11,-4.999729999999999563e+00
2.680839999999999890e+00,-1.182699999999999959e-11,-4.999729999999999563e+00
2.816209999999999880e+00,-1.172350000000000028e-11,-4.999729999999999563e+00
2.951579999999999870e+00,-1.175800000000000059e-11,-4.999729999999999563e+00
3.086959999999999926e+00,-1.158370000000000041e-11,-4.999729999999999563e+00
3.222319999999999851e+00,-1.149869999999999987e-11,-4.999729999999999563e+00
3.357699999999999907e+00,-1.150209999999999963e-11,-4.999729999999999563e+00
3.493090000000000028e+00,-1.148419999999999988e-11,-4.999729999999999563e+00
3.628470000000000084e+00,-1.136370000000000014e-11,-4.999729999999999563e+00
3.763850000000000140e+00,-1.136030000000000037e-11,-4.999729999999999563e+00
3.899230000000000196e+00,-1.137229999999999992e-11,-4.999729999999999563e+00
4.034589999999999677e+00,-1.130389999999999993e-11,-4.999729999999999563e+00
4.169970000000000176e+00,-1.128000000000000040e-11,-4.999729999999999563e+00
4.305349999999999788e+00,-1.121219999999999942e-11,-4.999729999999999563e+00
4.440750000000000419e+00,-1.131839999999999992e-11,-4.999729999999999563e+00
4.576139999999999652e+00,-1.121310000000000036e-11,-4.999740000000000073e+00
4.711520000000000152e+00,-1.115630000000000003e-11,-4.999729999999999563e+00
4.846890000000000143e+00,-1.103029999999999996e-11,-4.999729999999999563e+00
4.982240000000000002e+00,-1.106290000000000045e-11,-4.999729999999999563e+00
5.117630000000000123e+00,-1.109570000000000007e-11,-4.999729999999999563e+00
5.253000000000000114e+00,-1.108040000000000032e-11,-4.999719999999999942e+00
5.388359999999999594e+00,-1.122910000000000029e-11,-4.999719999999999942e+00
5.523749999999999716e+00,-1.097630000000000039e-11,-4.999729999999999563e+00
5.659130000000000216e+00,-1.097630000000000039e-11,-4.999719999999999942e+00
5.794529999999999959e+00,-1.107429999999999937e-11,-4.999729999999999563e+00
5.929899999999999949e+00,-1.099619999999999953e-11,-4.999729999999999563e+00
6.065279999999999561e+00,-1.099860000000000041e-11,-4.999729999999999563e+00
6.200650000000000439e+00,-1.091969999999999920e-11,-4.999729999999999563e+00
6.336000000000000298e+00,-1.096810000000000049e-11,-4.999729999999999563e+00
6.471390000000000420e+00,-1.098129999999999967e-11,-4.999729999999999563e+00
6.606749999999999901e+00,-1.071779999999999943e-11,-4.999729999999999563e+00
6.742070000000000007e+00,-1.092999999999999967e-11,-4.999719999999999942e+00
6.877439999999999998e+00,-1.086419999999999969e-11,-4.999729999999999563e+00
7.012819999999999609e+00,-1.087780000000000036e-11,-4.999729999999999563e+00
7.148200000000000109e+00,-1.084730000000000044e-11,-4.999729999999999563e+00
7.283579999999999721e+00,-1.082360000000000005e-11,-4.999740000000000073e+00
7.418960000000000221e+00,-1.082800000000000031e-11,-4.999729999999999563e+00
7.554359999999999964e+00,-1.077900000000000001e-11,-4.999729999999999563e+00
7.689720000000000333e+00,-1.088809999999999922e-11,-4.999729999999999563e+00
7.825140000000000207e+00,-1.074620000000000040e-11,-4.999719999999999942e+00
7.960539999999999949e+00,-1.066630000000000030e-11,-4.999729999999999563e+00
8.095900000000000318e+00,-1.079120000000000030e-11,-4.999729999999999563e+00
8.231299999999999173e+00,-1.082739999999999969e-11,-4.999740000000000073e+00
8.366699999999999804e+00,-1.085810000000000035e-11,-4.999729999999999563e+00
8.502090000000000813e+00,-1.071860000000000080e-11,-4.999729999999999563e+00
8.637470000000000425e+00,-1.066520000000000024e-11,-4.999729999999999563e+00
8.772890000000000299e+00,-1.078590000000000072e-11,-4.999729999999999563e+00
8.908289999999999154e+00,-1.062060000000000020e-11,-4.999729999999999563e+00
9.043649999999999523e+00,-1.070469999999999982e-11,-4.999729999999999563e+00
9.179019999999999513e+00,-1.071610000000000035e-11,-4.999729999999999563e+00
9.314420000000000144e+00,-1.069340000000000046e-11,-4.999729999999999563e+00
9.449809999999999377e+00,-1.068239999999999980e-11,-4.999740000000000073e+00
9.585190000000000765e+00,-1.065719999999999946e-11,-4.999729999999999563e+00
9.720620000000000260e+00,-1.069780000000000072e-11,-4.999740000000000073e+00
9.855980000000000629e+00,-1.060380000000000052e-11,-4.999719999999999942e+00
9.991350000000000620e+00,-1.068769999999999938e-11,-4.999729999999999563e+00
1.012669999999999959e+01,-1.063550000000000007e-11,-4.999729999999999563e+00
1.026219999999999999e+01,-1.063339999999999950e-11,-4.999729999999999563e+00
1.039750000000000085e+01,-1.071650000000000023e-11,-4.999729999999999563e+00
1.053289999999999971e+01,-1.060500000000000015e-11,-4.999729999999999563e+00
1.066830000000000034e+01,-1.062100000000000008e-11,-4.999729999999999563e+00
1.080369999999999919e+01,-1.056700000000000051e-11,-4.999729999999999563e+00
1.093909999999999982e+01,-1.069630000000000078e-11,-4.999729999999999563e+00
1.107440000000000069e+01,-1.064210000000000047e-11,-4.999719999999999942e+00
1.120979999999999954e+01,-1.049059999999999975e-11,-4.999729999999999563e+00
1.134520000000000017e+01,-1.061179999999999968e-11,-4.999719999999999942e+00
1.148060000000000080e+01,-1.050259999999999929e-11,-4.999729999999999563e+00
1.161599999999999966e+01,-1.058190000000000038e-11,-4.999729999999999563e+00
1.175140000000000029e+01,-1.059069999999999929e-11,-4.999729999999999563e+00
1.188679999999999914e+01,-1.072559999999999945e-11,-4.999729999999999563e+00
1.202219999999999978e+01,-1.065129999999999926e-11,-4.999729999999999563e+00
1.215750000000000064e+01,-1.065990000000000065e-11,-4.999740000000000073e+00
1.229289999999999949e+01,-1.069530000000000028e-11,-4.999729999999999563e+00
1.242830000000000013e+01,-1.066670000000000018e-11,-4.999729999999999563e+00
1.256370000000000076e+01,-1.052409999999999955e-11,-4.999729999999999563e+00
1.269909999999999961e+01,-1.066499999999999949e-11,-4.999729999999999563e+00
1.283450000000000024e+01,-1.055349999999999941e-11,-4.999729999999999563e+00
1.296990000000000087e+01,-1.056279999999999938e-11,-4.999740000000000073e+00
1.310519999999999996e+01,-1.044819999999999985e-11,-4.999740000000000073e+00
1.324060000000000059e+01,-1.049420000000000026e-11,-4.999729999999999563e+00
1.337599999999999945e+01,-1.045850000000000032e-11,-4.999740000000000073e+00
1.351140000000000008e+01,-1.053920000000000017e-11,-4.999729999999999563e+00
1.364680000000000071e+01,-1.048869999999999993e-11,-4.999729999999999563e+00
1.378209999999999980e+01,-1.041490000000000079e-11,-4.999729999999999563e+00
1.391750000000000043e+01,-1.049760000000000002e-11,-4.999740000000000073e+00
1.405289999999999928e+01,-1.044939999999999948e-11,-4.999729999999999563e+00
1.418829999999999991e+01,-1.057810000000000074e-11,-4.999729999999999563e+00
1.432370000000000054e+01,-1.049380000000000038e-11,-4.999740000000000073e+00
1.445909999999999940e+01,-1.050830000000000037e-11,-4.999729999999999563e+00
1.459450000000000003e+01,-1.054890000000000001e-11,-4.999740000000000073e+00
1.472990000000000066e+01,-1.045949999999999920e-11,-4.999729999999999563e+00
1.486529999999999951e+01,-1.049270000000000031e-11,-4.999740000000000073e+00
1.500070000000000014e+01,-1.053290000000000008e-11,-4.999740000000000073e+00
1.513599999999999923e+01,-1.043240000000000066e-11,-4.999740000000000073e+00
1.527139999999999986e+01,-1.052870000000000057e-11,-4.999729999999999563e+00
1.540690000000000026e+01,-1.043470000000000036e-11,-4.999729999999999563e+00
1.554219999999999935e+01,-1.048139999999999934e-11,-4.999740000000000073e+00
1.567759999999999998e+01,-1.047169999999999950e-11,-4.999740000000000073e+00
1.581300000000000061e+01,-1.037960000000000073e-11,-4.999740000000000073e+00
1.594839999999999947e+01,-1.036970000000000013e-11,-4.999729999999999563e+00
1.608380000000000010e+01,-1.035730000000000071e-11,-4.999740000000000073e+00
1.621920000000000073e+01,-1.031329999999999969e-11,-4.999729999999999563e+00
1.635460000000000136e+01,-1.042519999999999964e-11,-4.999729999999999563e+00
1.648999999999999844e+01,-1.052809999999999994e-11,-4.999740000000000073e+00
1.662539999999999907e+01,-1.042039999999999950e-11,-4.999729999999999563e+00
1.676079999999999970e+01,-1.047700000000000069e-11,-4.999729999999999563e+00
1.689620000000000033e+01,-1.031270000000000068e-11,-4.999740000000000073e+00
1.703150000000000119e+01,-1.035749999999999984e-11,-4.999740000000000073e+00
1.716689999999999827e+01,-1.034259999999999997e-11,-4.999740000000000073e+00
1.730239999999999867e+01,-1.045909999999999933e-11,-4.999740000000000073e+00
1.743779999999999930e+01,-1.038059999999999961e-11,-4.999729999999999563e+00
1.757310000000000016e+01,-1.036550000000000061e-11,-4.999729999999999563e+00
1.770850000000000080e+01,-1.034400000000000035e-11,-4.999729999999999563e+00
1.784390000000000143e+01,-1.020800000000000012e-11,-4.999729999999999563e+00
1.797929999999999851e+01,-1.040950000000000002e-11,-4.999729999999999563e+00
1.811469999999999914e+01,-1.027440000000000073e-11,-4.999729999999999563e+00
1.825009999999999977e+01,-1.048850000000000080e-11,-4.999740000000000073e+00
1.838550000000000040e+01,-1.033330000000000000e-11,-4.999740000000000073e+00
1.852080000000000126e+01,-1.033180000000000006e-11,-4.999740000000000073e+00
1.865619999999999834e+01,-1.031859999999999927e-11,-4.999740000000000073e+00
1.879159999999999897e+01,-1.031540000000000025e-11,-4.999729999999999563e+00
1.892699999999999960e+01,-1.032200000000000065e-11,-4.999729999999999563e+00
1.906240000000000023e+01,-1.046290000000000058e-11,-4.999729999999999563e+00
1.919780000000000086e+01,-1.035220000000000026e-11,-4.999729999999999563e+00
1.933320000000000149e+01,-1.031519999999999951e-11,-4.999729999999999563e+00
1.946849999999999881e+01,-1.036300000000000017e-11,-4.999729999999999563e+00
1.960389999999999944e+01,-1.041999999999999962e-11,-4.999740000000000073e+00
1.973939999999999984e+01,-1.033140000000000018e-11,-4.999729999999999563e+00
1.987470000000000070e+01,-1.038359999999999950e-11,-4.999729999999999563e+00
2.001010000000000133e+01,-1.040399999999999969e-11,-4.999729999999999563e+00
2.014549999999999841e+01,-1.028659999999999941e-11,-4.999729999999999563e+00
2.028089999999999904e+01,-1.039010000000000033e-11,-4.999729999999999563e+00
2.041629999999999967e+01,-1.031779999999999952e-11,-4.999740000000000073e+00
2.055170000000000030e+01,-1.041599999999999924e-11,-4.999729999999999563e+00
2.068710000000000093e+01,-1.030790000000000054e-11,-4.999729999999999563e+00
2.082250000000000156e+01,-1.042379999999999927e-11,-4.999729999999999563e+00
2.095779999999999887e+01,-1.038359999999999950e-11,-4.999740000000000073e+00
2.109329999999999927e+01,-1.038630000000000069e-11,-4.999740000000000073e+00
2.122869999999999990e+01,-1.034639999999999962e-11,-4.999729999999999563e+00
2.136400000000000077e+01,-1.046539999999999941e-11,-4.999729999999999563e+00
2.149940000000000140e+01,-1.033079999999999956e-11,-4.999729999999999563e+00
2.163479999999999848e+01,-1.033290000000000013e-11,-4.999729999999999563e+00
2.177019999999999911e+01,-1.035480000000000027e-11,-4.999729999999999563e+00
2.190559999999999974e+01,-1.036209999999999924e-11,-4.999729999999999563e+00
2.204090000000000060e+01,-1.031610000000000044e-11,-4.999729999999999563e+00
2.217630000000000123e+01,-1.025320000000000078e-11,-4.999729999999999563e+00
2.231169999999999831e+01,-1.023739999999999998e-11,-4.999729999999999563e+00
2.244709999999999894e+01,-1.027019999999999960e-11,-4.999740000000000073e+00
