Time,AI,AV
1.076779999999999959e-01,-2.918010000000000246e-10,-3.796999999999999886e+01
2.420229999999999881e-01,-2.349049999999999762e-10,-3.798210000000000264e+01
3.763360000000000039e-01,-2.159460000000000058e-10,-3.798599999999999710e+01
5.106770000000000476e-01,-2.041659999999999958e-10,-3.798839999999999861e+01
6.449829999999999730e-01,-1.948350000000000050e-10,-3.799029999999999774e+01
7.793160000000000087e-01,-1.882880000000000120e-10,-3.799150000000000205e+01
9.136499999999999622e-01,-1.825459999999999970e-10,-3.799260000000000304e+01
1.047970000000000068e+00,-1.782629999999999871e-10,-3.799329999999999785e+01
1.182290000000000063e+00,-1.744950000000000008e-10,-3.799430000000000263e+01
1.316610000000000058e+00,-1.712059999999999876e-10,-3.799439999999999884e+01
1.450900000000000079e+00,-1.690330000000000097e-10,-3.799459999999999837e+01
1.585259999999999891e+00,-1.666890000000000124e-10,-3.799479999999999791e+01
1.719610000000000083e+00,-1.645329999999999994e-10,-3.799519999999999698e+01
1.853960000000000052e+00,-1.623629999999999955e-10,-3.799530000000000030e+01
1.988320000000000087e+00,-1.614090000000000058e-10,-3.799519999999999698e+01
2.122650000000000148e+00,-1.602040000000000084e-10,-3.799530000000000030e+01
2.256979999999999986e+00,-1.593960000000000046e-10,-3.799510000000000076e+01
2.391309999999999825e+00,-1.579179999999999917e-10,-3.799519999999999698e+01
2.525599999999999845e+00,-1.576679999999999926e-10,-3.799499999999999744e+01
2.659920000000000062e+00,-1.573479999999999875e-10,-3.799490000000000123e+01
2.794220000000000148e+00,-1.589029999999999888e-10,-3.799470000000000169e+01
2.928510000000000169e+00,-1.564029999999999975e-10,-3.799490000000000123e+01
3.062870000000000203e+00,-1.558239999999999936e-10,-3.799450000000000216e+01
3.197130000000000027e+00,-1.566649999999999961e-10,-3.799430000000000263e+01
3.331420000000000048e+00,-1.567919999999999999e-10,-3.799419999999999931e+01
3.465720000000000134e+00,-1.558020000000000116e-10,-3.799410000000000309e+01
3.600020000000000220e+00,-1.561069999999999915e-10,-3.799399999999999977e+01
3.734319999999999862e+00,-1.561549999999999896e-10,-3.799389999999999645e+01
3.868619999999999948e+00,-1.556999999999999897e-10,-3.799369999999999692e+01
4.002950000000000230e+00,-1.554859999999999892e-10,-3.799369999999999692e+01
4.137279999999999625e+00,-1.555780000000000029e-10,-3.799349999999999739e+01
4.271620000000000417e+00,-1.554929999999999975e-10,-3.799349999999999739e+01
4.405979999999999563e+00,-1.544240000000000036e-10,-3.799369999999999692e+01
4.540309999999999846e+00,-1.549989999999999990e-10,-3.799349999999999739e+01
4.674640000000000128e+00,-1.544390000000000030e-10,-3.799349999999999739e+01
4.809000000000000163e+00,-1.547310000000000006e-10,-3.799300000000000210e+01
4.943290000000000184e+00,-1.555480000000000040e-10,-3.799300000000000210e+01
5.077630000000000088e+00,-1.548439999999999877e-10,-3.799289999999999878e+01
5.211960000000000370e+00,-1.560259999999999945e-10,-3.799280000000000257e+01
5.346230000000000260e+00,-1.551219999999999943e-10,-3.799280000000000257e+01
5.480570000000000164e+00,-1.555870000000000026e-10,-3.799249999999999972e+01
5.614869999999999806e+00,-1.555979999999999935e-10,-3.799249999999999972e+01
5.749170000000000336e+00,-1.553340000000000035e-10,-3.799240000000000350e+01
5.883479999999999599e+00,-1.554919999999999889e-10,-3.799210000000000065e+01
6.017750000000000377e+00,-1.556030000000000106e-10,-3.799210000000000065e+01
6.152079999999999771e+00,-1.556720000000000080e-10,-3.799199999999999733e+01
6.286360000000000170e+00,-1.561199999999999996e-10,-3.799179999999999779e+01
6.420659999999999812e+00,-1.573729999999999952e-10,-3.799150000000000205e+01
6.554979999999999585e+00,-1.563350000000000087e-10,-3.799170000000000158e+01
6.689239999999999853e+00,-1.560340000000000115e-10,-3.799170000000000158e+01
6.823570000000000135e+00,-1.558029999999999944e-10,-3.799159999999999826e+01
6.957880000000000287e+00,-1.557789999999999953e-10,-3.799170000000000158e+01
7.092209999999999681e+00,-1.561919999999999969e-10,-3.799139999999999873e+01
