Time,AI,AV
1.086629999999999957e-01,4.536800000000000298e-11,1.000089999999999968e+01
2.439300000000000079e-01,3.507959999999999847e-11,1.000089999999999968e+01
3.792329999999999868e-01,3.171299999999999947e-11,1.000089999999999968e+01
5.145480000000000054e-01,2.974510000000000257e-11,1.000089999999999968e+01
6.498819999999999597e-01,2.865369999999999937e-11,1.000089999999999968e+01
7.851989999999999803e-01,2.760290000000000065e-11,1.000089999999999968e+01
9.204909999999999481e-01,2.689089999999999965e-11,1.000089999999999968e+01
1.055809999999999915e+00,2.637980000000000115e-11,1.000089999999999968e+01
1.191100000000000048e+00,2.591460000000000027e-11,1.000089999999999968e+01
1.326389999999999958e+00,2.552880000000000003e-11,1.000089999999999968e+01
1.461689999999999934e+00,2.520409999999999920e-11,1.000089999999999968e+01
1.596970000000000001e+00,2.492979999999999905e-11,1.000089999999999968e+01
1.732280000000000042e+00,2.471900000000000080e-11,1.000089999999999968e+01
1.867590000000000083e+00,2.449919999999999965e-11,1.000089999999999968e+01
2.002870000000000150e+00,2.431039999999999949e-11,1.000089999999999968e+01
2.138160000000000061e+00,2.405750000000000003e-11,1.000089999999999968e+01
2.273439999999999905e+00,2.402540000000000060e-11,1.000089999999999968e+01
2.408689999999999998e+00,2.365600000000000018e-11,1.000089999999999968e+01
2.543969999999999843e+00,2.362359999999999882e-11,1.000089999999999968e+01
2.679250000000000131e+00,2.351380000000000104e-11,1.000089999999999968e+01
2.814550000000000107e+00,2.338890000000000104e-11,1.000089999999999968e+01
2.949829999999999952e+00,2.312430000000000073e-11,1.000089999999999968e+01
3.085100000000000176e+00,2.323009999999999974e-11,1.000089999999999968e+01
3.220359999999999889e+00,2.316610000000000001e-11,1.000089999999999968e+01
3.355620000000000047e+00,2.299159999999999909e-11,1.000089999999999968e+01
3.490920000000000023e+00,2.300970000000000120e-11,1.000089999999999968e+01
3.626209999999999933e+00,2.276099999999999965e-11,1.000089999999999968e+01
3.761489999999999778e+00,2.281029999999999864e-11,1.000089999999999968e+01
3.896749999999999936e+00,2.270110000000000149e-11,1.000089999999999968e+01
4.032049999999999912e+00,2.254060000000000111e-11,1.000089999999999968e+01
4.167329999999999757e+00,2.248679999999999906e-11,1.000089999999999968e+01
4.302620000000000111e+00,2.250839999999999889e-11,1.000089999999999968e+01
4.437899999999999956e+00,2.230399999999999867e-11,1.000089999999999968e+01
4.573150000000000048e+00,2.240890000000000158e-11,1.000089999999999968e+01
4.708409999999999762e+00,2.224760000000000145e-11,1.000089999999999968e+01
4.843709999999999738e+00,2.225249999999999954e-11,1.000089999999999968e+01
4.978989999999999583e+00,2.225329999999999930e-11,1.000089999999999968e+01
5.114270000000000316e+00,2.220129999999999911e-11,1.000089999999999968e+01
5.249559999999999782e+00,2.219169999999999883e-11,1.000089999999999968e+01
5.384830000000000005e+00,2.218520000000000123e-11,1.000089999999999968e+01
5.520120000000000360e+00,2.221860000000000147e-11,1.000089999999999968e+01
5.655400000000000205e+00,2.204550000000000093e-11,1.000089999999999968e+01
5.790670000000000428e+00,2.203500000000000133e-11,1.000089999999999968e+01
5.925950000000000273e+00,2.197500000000000037e-11,1.000089999999999968e+01
6.061239999999999739e+00,2.202170000000000097e-11,1.000089999999999968e+01
6.196509999999999962e+00,2.190040000000000148e-11,1.000089999999999968e+01
6.331789999999999807e+00,2.188350000000000061e-11,1.000089999999999968e+01
6.467069999999999652e+00,2.190410000000000155e-11,1.000089999999999968e+01
6.602339999999999876e+00,2.180359999999999890e-11,1.000089999999999968e+01
6.737589999999999968e+00,2.189949999999999893e-11,1.000089999999999968e+01
6.872869999999999813e+00,2.180300000000000151e-11,1.000089999999999968e+01
7.008130000000000415e+00,2.189929999999999979e-11,1.000089999999999968e+01
7.143399999999999750e+00,2.179389999999999905e-11,1.000089999999999968e+01
7.278710000000000235e+00,2.162760000000000127e-11,1.000089999999999968e+01
7.413949999999999818e+00,2.172769999999999919e-11,1.000089999999999968e+01
7.549240000000000173e+00,2.153669999999999890e-11,1.000089999999999968e+01
7.684510000000000396e+00,2.171840000000000084e-11,1.000089999999999968e+01
7.819770000000000110e+00,2.163830000000000000e-11,1.000089999999999968e+01
7.955070000000000086e+00,2.159009999999999946e-11,1.000089999999999968e+01
8.090329999999999799e+00,2.161409999999999855e-11,1.000089999999999968e+01
8.225600000000000023e+00,2.159200000000000089e-11,1.000089999999999968e+01
8.360900000000000887e+00,2.146879999999999996e-11,1.000089999999999968e+01
8.496190000000000353e+00,2.156719999999999882e-11,1.000089999999999968e+01
8.631489999999999441e+00,2.144420000000000025e-11,1.000089999999999968e+01
8.766750000000000043e+00,2.146829999999999890e-11,1.000089999999999968e+01
8.902029999999999887e+00,2.142710000000000025e-11,1.000089999999999968e+01
9.037309999999999732e+00,2.152370000000000047e-11,1.000089999999999968e+01
9.172579999999999956e+00,2.140669999999999844e-11,1.000089999999999968e+01
9.307869999999999422e+00,2.149630000000000000e-11,1.000089999999999968e+01
9.443120000000000402e+00,2.132829999999999991e-11,1.000089999999999968e+01
9.578390000000000626e+00,2.131920000000000068e-11,1.000089999999999968e+01
9.713660000000000849e+00,2.141999999999999880e-11,1.000089999999999968e+01
9.848990000000000578e+00,2.135620000000000143e-11,1.000089999999999968e+01
9.984289999999999665e+00,2.129820000000000148e-11,1.000089999999999968e+01
1.011960000000000015e+01,2.134360000000000126e-11,1.000089999999999968e+01
1.025479999999999947e+01,2.132929999999999879e-11,1.000089999999999968e+01
1.039010000000000034e+01,2.130679999999999964e-11,1.000089999999999968e+01
1.052539999999999942e+01,2.119969999999999983e-11,1.000089999999999968e+01
1.066070000000000029e+01,2.129080000000000133e-11,1.000089999999999968e+01
1.079589999999999961e+01,2.126139999999999986e-11,1.000089999999999968e+01
1.093120000000000047e+01,2.121800000000000107e-11,1.000089999999999968e+01
1.106649999999999956e+01,2.110239999999999942e-11,1.000089999999999968e+01
1.120180000000000042e+01,2.117200000000000066e-11,1.000089999999999968e+01
1.133709999999999951e+01,2.124429999999999986e-11,1.000089999999999968e+01
1.147240000000000038e+01,2.125380000000000058e-11,1.000089999999999968e+01
1.160769999999999946e+01,2.109460000000000101e-11,1.000089999999999968e+01
1.174290000000000056e+01,2.121849999999999890e-11,1.000089999999999968e+01
1.187819999999999965e+01,2.128539999999999895e-11,1.000089999999999968e+01
1.201350000000000051e+01,2.113390000000000146e-11,1.000089999999999968e+01
1.214879999999999960e+01,2.106260000000000115e-11,1.000089999999999968e+01
1.228400000000000070e+01,2.110130000000000097e-11,1.000089999999999968e+01
1.241929999999999978e+01,2.117410000000000123e-11,1.000089999999999968e+01
1.255460000000000065e+01,2.114950000000000152e-11,1.000089999999999968e+01
1.268989999999999974e+01,2.108510000000000030e-11,1.000089999999999968e+01
1.282510000000000083e+01,2.108619999999999875e-11,1.000089999999999968e+01
1.296039999999999992e+01,2.114419999999999870e-11,1.000089999999999968e+01
1.309570000000000078e+01,2.104239999999999847e-11,1.000089999999999968e+01
1.323099999999999987e+01,2.111219999999999884e-11,1.000089999999999968e+01
1.336630000000000074e+01,2.114090000000000012e-11,1.000089999999999968e+01
1.350159999999999982e+01,2.119389999999999919e-11,1.000089999999999968e+01
1.363690000000000069e+01,2.100349999999999951e-11,1.000089999999999968e+01
1.377219999999999978e+01,2.105000000000000098e-11,1.000089999999999968e+01
1.390740000000000087e+01,2.106369999999999960e-11,1.000089999999999968e+01
1.404269999999999996e+01,2.106369999999999960e-11,1.000089999999999968e+01
1.417800000000000082e+01,2.103109999999999911e-11,1.000089999999999968e+01
1.431329999999999991e+01,2.112489999999999857e-11,1.000089999999999968e+01
1.444860000000000078e+01,2.097239999999999897e-11,1.000089999999999968e+01
1.458380000000000010e+01,2.096499999999999882e-11,1.000089999999999968e+01
1.471920000000000073e+01,2.105479999999999951e-11,1.000089999999999968e+01
1.485440000000000005e+01,2.094670000000000080e-11,1.000089999999999968e+01
1.498969999999999914e+01,2.090019999999999934e-11,1.000089999999999968e+01
1.512500000000000000e+01,2.100560000000000008e-11,1.000089999999999968e+01
1.526030000000000086e+01,2.099720000000000104e-11,1.000089999999999968e+01
1.539559999999999995e+01,2.105440000000000124e-11,1.000089999999999968e+01
1.553090000000000082e+01,2.094060000000000147e-11,1.000089999999999968e+01
1.566619999999999990e+01,2.090189999999999841e-11,1.000089999999999968e+01
1.580150000000000077e+01,2.098119999999999950e-11,1.000089999999999968e+01
1.593670000000000009e+01,2.085440000000000129e-11,1.000089999999999968e+01
1.607199999999999918e+01,2.089729999999999902e-11,1.000089999999999968e+01
1.620730000000000004e+01,2.076499999999999886e-11,1.000089999999999968e+01
1.634260000000000090e+01,2.085769999999999987e-11,1.000089999999999968e+01
1.647790000000000177e+01,2.089879999999999896e-11,1.000089999999999968e+01
1.661319999999999908e+01,2.080560000000000012e-11,1.000089999999999968e+01
1.674849999999999994e+01,2.085900000000000068e-11,1.000089999999999968e+01
1.688380000000000081e+01,2.079420000000000120e-11,1.000089999999999968e+01
1.701899999999999835e+01,2.080470000000000080e-11,1.000089999999999968e+01
1.715429999999999922e+01,2.074880000000000142e-11,1.000089999999999968e+01
1.728960000000000008e+01,2.075870000000000039e-11,1.000089999999999968e+01
1.742490000000000094e+01,2.084130000000000006e-11,1.000089999999999968e+01
1.756019999999999825e+01,2.086169999999999864e-11,1.000089999999999968e+01
1.769539999999999935e+01,2.084870000000000021e-11,1.000089999999999968e+01
1.783079999999999998e+01,2.082349999999999988e-11,1.000089999999999968e+01
1.796610000000000085e+01,2.094760000000000012e-11,1.000089999999999968e+01
1.810140000000000171e+01,2.079929999999999842e-11,1.000089999999999968e+01
1.823669999999999902e+01,2.062570000000000005e-11,1.000089999999999968e+01
1.837199999999999989e+01,2.074039999999999915e-11,1.000089999999999968e+01
1.850730000000000075e+01,2.076390000000000041e-11,1.000089999999999968e+01
1.864260000000000161e+01,2.063329999999999933e-11,1.000089999999999968e+01
1.877779999999999916e+01,2.068570000000000101e-11,1.000089999999999968e+01
1.891310000000000002e+01,2.066839999999999865e-11,1.000089999999999968e+01
1.904840000000000089e+01,2.077720000000000077e-11,1.000089999999999968e+01
1.918370000000000175e+01,2.076600000000000098e-11,1.000089999999999968e+01
1.931899999999999906e+01,2.083939999999999863e-11,1.000089999999999968e+01
1.945420000000000016e+01,2.066839999999999865e-11,1.000089999999999968e+01
1.958960000000000079e+01,2.069390000000000091e-11,1.000089999999999968e+01
1.972490000000000165e+01,2.067639999999999942e-11,1.000089999999999968e+01
1.986009999999999920e+01,2.061060000000000106e-11,1.000089999999999968e+01
1.999540000000000006e+01,2.071620000000000093e-11,1.000089999999999968e+01
2.013070000000000093e+01,2.074140000000000127e-11,1.000089999999999968e+01
2.026599999999999824e+01,2.063249999999999958e-11,1.000089999999999968e+01
2.040129999999999910e+01,2.069119999999999972e-11,1.000089999999999968e+01
