Time,AI,AV,SMU1_S,RES
13.3406E+0,480.0734E-12,30.0014E+0,001C0360,
13.4337E+0,477.0025E-12,30.0015E+0,001C0360,
13.5268E+0,480.8305E-12,30.0015E+0,001C0360,
13.6200E+0,480.9568E-12,30.0015E+0,001C0360,
13.7131E+0,481.6719E-12,30.0015E+0,001C0360,
13.8062E+0,481.4615E-12,30.0014E+0,001C0360,
13.8993E+0,477.1708E-12,30.0016E+0,001C0360,
13.9924E+0,482.2608E-12,30.0015E+0,001C0360,
14.0855E+0,477.4653E-12,30.0015E+0,001C0360,
14.1786E+0,475.6563E-12,30.0015E+0,001C0360,
14.2718E+0,482.1767E-12,30.0015E+0,001C0360,
14.3649E+0,478.4328E-12,30.0015E+0,001C0360,
14.4580E+0,482.2608E-12,30.0015E+0,001C0360,
14.5511E+0,484.2380E-12,30.0015E+0,001C0360,
14.6442E+0,480.9568E-12,30.0015E+0,001C0360,
14.7374E+0,476.0350E-12,30.0016E+0,001C0360,
14.8305E+0,476.3715E-12,30.0014E+0,001C0360,
14.9236E+0,477.0446E-12,30.0016E+0,001C0360,
15.0167E+0,473.5110E-12,30.0014E+0,001C0360,
15.1098E+0,473.8895E-12,30.0015E+0,001C0360,
15.2029E+0,480.8726E-12,30.0014E+0,001C0360,
15.2961E+0,476.3295E-12,30.0015E+0,001C0360,
15.3892E+0,474.6888E-12,30.0015E+0,001C0360,
15.4823E+0,477.5914E-12,30.0015E+0,001C0360,
15.5754E+0,475.1516E-12,30.0016E+0,001C0360,
15.6685E+0,473.8475E-12,30.0015E+0,001C0360,
15.7616E+0,478.5169E-12,30.0016E+0,001C0360,
15.8547E+0,474.0578E-12,30.0015E+0,001C0360,
15.9479E+0,474.4364E-12,30.0016E+0,001C0360,
16.0410E+0,478.6852E-12,30.0015E+0,001C0360,
16.1341E+0,485.4999E-12,30.0015E+0,001C0360,
16.2272E+0,481.9243E-12,30.0015E+0,001C0360,
16.3203E+0,486.0468E-12,30.0015E+0,001C0360,
16.4134E+0,476.7081E-12,30.0015E+0,001C0360,
16.5065E+0,481.0830E-12,30.0014E+0,001C0360,
16.5997E+0,478.8534E-12,30.0015E+0,001C0360,
16.6928E+0,479.7368E-12,30.0015E+0,001C0360,
16.7859E+0,479.5686E-12,30.0016E+0,001C0360,
16.8791E+0,478.3066E-12,30.0015E+0,001C0360,
16.9722E+0,482.8498E-12,30.0016E+0,001C0360,
17.0653E+0,478.4748E-12,30.0014E+0,001C0360,
17.1584E+0,482.9759E-12,30.0015E+0,001C0360,
17.2515E+0,477.6335E-12,30.0014E+0,001C0360,
17.3447E+0,475.4881E-12,30.0016E+0,001C0360,
17.4378E+0,474.0158E-12,30.0015E+0,001C0360,
17.5309E+0,480.7044E-12,30.0015E+0,001C0360,
17.6240E+0,476.2874E-12,30.0015E+0,001C0360,
17.7171E+0,472.5014E-12,30.0014E+0,001C0360,
17.8102E+0,468.8837E-12,30.0015E+0,001C0360,
17.9033E+0,481.3774E-12,30.0013E+0,001C0360,
17.9965E+0,479.5265E-12,30.0016E+0,001C0360,
18.0896E+0,472.5014E-12,30.0014E+0,001C0360,
18.1827E+0,473.3006E-12,30.0015E+0,001C0360,
18.2758E+0,475.7405E-12,30.0014E+0,001C0360,
18.3689E+0,473.7213E-12,30.0016E+0,001C0360,
18.4620E+0,476.8763E-12,30.0014E+0,001C0360,
18.5552E+0,478.0121E-12,30.0015E+0,001C0360,
18.6483E+0,475.9508E-12,30.0015E+0,001C0360,
18.7414E+0,470.7767E-12,30.0015E+0,001C0360,
18.8345E+0,473.7634E-12,30.0015E+0,001C0360,
18.9276E+0,482.2608E-12,30.0014E+0,001C0360,
19.0207E+0,478.1383E-12,30.0015E+0,001C0360,
19.1138E+0,480.4520E-12,30.0014E+0,001C0360,
19.2070E+0,479.2320E-12,30.0015E+0,001C0360,
19.3001E+0,475.6985E-12,30.0014E+0,001C0360,
19.3932E+0,478.8534E-12,30.0015E+0,001C0360,
19.4863E+0,477.2129E-12,30.0014E+0,001C0360,
19.5794E+0,478.6852E-12,30.0015E+0,001C0360,
19.6726E+0,480.1995E-12,30.0014E+0,001C0360,
19.7657E+0,478.5589E-12,30.0015E+0,001C0360,
19.8588E+0,481.5878E-12,30.0014E+0,001C0360,
19.9520E+0,479.7368E-12,30.0014E+0,001C0360,
20.0451E+0,471.4076E-12,30.0015E+0,001C0360,
20.1382E+0,476.1612E-12,30.0014E+0,001C0360,
20.2313E+0,473.2585E-12,30.0015E+0,001C0360,
20.3244E+0,479.0217E-12,30.0014E+0,001C0360,
20.4175E+0,474.5627E-12,30.0015E+0,001C0360,
20.5106E+0,477.9700E-12,30.0014E+0,001C0360,
20.6038E+0,476.2032E-12,30.0015E+0,001C0360,
20.6969E+0,473.0483E-12,30.0014E+0,001C0360,
20.7900E+0,470.3980E-12,30.0015E+0,001C0360,
20.8831E+0,469.3885E-12,30.0014E+0,001C0360,
20.9762E+0,471.4076E-12,30.0014E+0,001C0360,
21.0694E+0,471.9125E-12,30.0015E+0,001C0360,
21.1625E+0,468.0002E-12,30.0015E+0,001C0360,
21.2556E+0,472.1648E-12,30.0014E+0,001C0360,
21.3487E+0,471.0291E-12,30.0014E+0,001C0360,
21.4418E+0,470.9449E-12,30.0015E+0,001C0360,
21.5349E+0,473.3428E-12,30.0014E+0,001C0360,
21.6280E+0,468.4209E-12,30.0015E+0,001C0360,
21.7212E+0,467.5796E-12,30.0014E+0,001C0360,
21.8143E+0,469.0098E-12,30.0015E+0,001C0360,
21.9075E+0,467.8741E-12,30.0014E+0,001C0360,
22.0006E+0,460.4703E-12,30.0015E+0,001C0360,
22.0937E+0,465.5183E-12,30.0014E+0,001C0360,
22.1868E+0,470.1457E-12,30.0015E+0,001C0360,
22.2800E+0,463.4991E-12,30.0014E+0,001C0360,
22.3731E+0,462.1951E-12,30.0014E+0,001C0360,
22.4662E+0,462.7840E-12,30.0015E+0,001C0360,
22.5593E+0,469.2202E-12,30.0013E+0,001C0360,
22.6524E+0,462.4475E-12,30.0015E+0,001C0360,
22.7456E+0,463.4571E-12,30.0014E+0,001C0360,
22.8387E+0,465.4763E-12,30.0016E+0,001C0360,
22.9318E+0,461.9847E-12,30.0014E+0,001C0360,
23.0250E+0,459.0401E-12,30.0014E+0,001C0360,
23.1181E+0,457.3154E-12,30.0015E+0,001C0360,
23.2112E+0,452.6881E-12,30.0014E+0,001C0360,
23.3043E+0,450.4585E-12,30.0014E+0,001C0360,
23.3975E+0,455.9692E-12,30.0014E+0,001C0360,
23.4906E+0,452.6459E-12,30.0016E+0,001C0360,
23.5837E+0,456.7264E-12,30.0015E+0,001C0360,
23.6768E+0,453.5293E-12,30.0015E+0,001C0360,
23.7700E+0,462.2371E-12,30.0014E+0,001C0360,
23.8631E+0,460.0076E-12,30.0015E+0,001C0360,
23.9562E+0,455.8430E-12,30.0014E+0,001C0360,
24.0493E+0,458.9139E-12,30.0015E+0,001C0360,
24.1425E+0,464.3405E-12,30.0014E+0,001C0360,
24.2356E+0,461.7324E-12,30.0015E+0,001C0360,
24.3287E+0,464.0881E-12,30.0014E+0,001C0360,
24.4219E+0,459.5869E-12,30.0015E+0,001C0360,
24.5150E+0,462.5316E-12,30.0015E+0,001C0360,
24.6081E+0,462.4475E-12,30.0015E+0,001C0360,
24.7013E+0,464.5508E-12,30.0015E+0,001C0360,
24.7944E+0,464.6770E-12,30.0015E+0,001C0360,
24.8875E+0,466.0652E-12,30.0015E+0,001C0360,
24.9806E+0,463.1626E-12,30.0015E+0,001C0360,
25.0737E+0,462.5736E-12,30.0015E+0,001C0360,
25.1668E+0,470.4822E-12,30.0015E+0,001C0360,
25.2599E+0,467.9582E-12,30.0016E+0,001C0360,
25.3531E+0,462.6158E-12,30.0014E+0,001C0360,
25.4462E+0,466.3597E-12,30.0015E+0,001C0360,
25.5393E+0,468.6312E-12,30.0014E+0,001C0360,
25.6325E+0,464.6770E-12,30.0014E+0,001C0360,
25.7256E+0,461.5641E-12,30.0015E+0,001C0360,
25.8187E+0,462.2371E-12,30.0015E+0,001C0360,
25.9118E+0,460.9751E-12,30.0015E+0,001C0360,
26.0050E+0,472.4593E-12,30.0015E+0,001C0360,
26.0981E+0,465.2239E-12,30.0015E+0,001C0360,
26.1912E+0,470.7346E-12,30.0014E+0,001C0360,
26.2843E+0,466.3597E-12,30.0016E+0,001C0360,
26.3774E+0,464.0039E-12,30.0014E+0,001C0360,
26.4706E+0,472.0807E-12,30.0016E+0,001C0360,
26.5637E+0,471.9966E-12,30.0015E+0,001C0360,
26.6568E+0,471.0291E-12,30.0016E+0,001C0360,
26.7499E+0,461.6902E-12,30.0015E+0,001C0360,
26.8430E+0,461.0172E-12,30.0016E+0,001C0360,
26.9361E+0,461.3117E-12,30.0014E+0,001C0360,
27.0293E+0,463.5833E-12,30.0015E+0,001C0360,
27.1224E+0,463.5833E-12,30.0015E+0,001C0360,
27.2155E+0,464.2143E-12,30.0015E+0,001C0360,
27.3086E+0,456.6423E-12,30.0016E+0,001C0360,
27.4017E+0,463.8357E-12,30.0014E+0,001C0360,
27.4949E+0,466.1073E-12,30.0016E+0,001C0360,
27.5880E+0,465.1818E-12,30.0014E+0,001C0360,
27.6811E+0,467.6217E-12,30.0015E+0,001C0360,
27.7742E+0,466.6541E-12,30.0014E+0,001C0360,
27.8673E+0,465.2659E-12,30.0016E+0,001C0360,
27.9604E+0,465.6024E-12,30.0015E+0,001C0360,
28.0536E+0,465.7287E-12,30.0016E+0,001C0360,
28.1467E+0,467.2431E-12,30.0015E+0,001C0360,
28.2398E+0,457.5257E-12,30.0015E+0,001C0360,
28.3329E+0,449.6593E-12,30.0015E+0,001C0360,
28.4260E+0,456.6844E-12,30.0014E+0,001C0360,
28.5191E+0,455.6748E-12,30.0015E+0,001C0360,
28.6123E+0,455.7589E-12,30.0015E+0,001C0360,
28.7054E+0,455.0438E-12,30.0016E+0,001C0360,
28.7985E+0,463.4991E-12,30.0014E+0,001C0360,
28.8916E+0,466.4438E-12,30.0015E+0,001C0360,
28.9847E+0,468.5892E-12,30.0015E+0,001C0360,
29.0778E+0,475.0254E-12,30.0015E+0,001C0360,
29.1709E+0,466.4018E-12,30.0015E+0,001C0360,
29.2640E+0,479.1900E-12,30.0016E+0,001C0360,
29.3572E+0,481.3774E-12,30.0015E+0,001C0360,
29.4503E+0,489.9169E-12,30.0015E+0,001C0360,
29.5434E+0,491.0948E-12,30.0015E+0,001C0360,
29.6366E+0,496.3951E-12,30.0015E+0,001C0360,
29.7297E+0,495.7221E-12,30.0015E+0,001C0360,
29.8228E+0,505.4816E-12,30.0014E+0,001C0360,
29.9160E+0,504.5140E-12,30.0016E+0,001C0360,
30.0091E+0,506.0705E-12,30.0014E+0,001C0360,
30.1022E+0,507.1222E-12,30.0016E+0,001C0360,
30.1953E+0,499.7605E-12,30.0014E+0,001C0360,
30.2885E+0,507.4166E-12,30.0015E+0,001C0360,
30.3816E+0,513.3480E-12,30.0014E+0,001C0360,
30.4748E+0,514.9886E-12,30.0015E+0,001C0360,
30.5679E+0,519.3215E-12,30.0015E+0,001C0360,
30.6610E+0,517.2602E-12,30.0015E+0,001C0360,
30.7541E+0,519.9945E-12,30.0015E+0,001C0360,
30.8472E+0,513.4742E-12,30.0015E+0,001C0360,
30.9403E+0,520.1208E-12,30.0015E+0,001C0360,
31.0335E+0,524.9163E-12,30.0015E+0,001C0360,
31.1266E+0,517.5967E-12,30.0016E+0,001C0360,
31.2198E+0,519.7842E-12,30.0014E+0,001C0360,
31.3129E+0,513.0115E-12,30.0016E+0,001C0360,
31.4060E+0,520.1208E-12,30.0015E+0,001C0360,
31.4991E+0,521.5931E-12,30.0016E+0,001C0360,
31.5923E+0,519.0691E-12,30.0015E+0,001C0360,
31.6854E+0,524.5798E-12,30.0016E+0,001C0360,
31.7786E+0,524.6639E-12,30.0014E+0,001C0360,
31.8717E+0,521.7193E-12,30.0014E+0,001C0360,
31.9648E+0,524.3274E-12,30.0015E+0,001C0360,
32.0579E+0,525.2528E-12,30.0015E+0,001C0360,
32.1511E+0,521.3407E-12,30.0015E+0,001C0360,
32.2442E+0,521.4248E-12,30.0014E+0,001C0360,
32.3373E+0,513.2639E-12,30.0016E+0,001C0360,
32.4304E+0,512.9274E-12,30.0015E+0,001C0360,
32.5236E+0,523.3178E-12,30.0015E+0,001C0360,
32.6167E+0,519.6580E-12,30.0015E+0,001C0360,
32.7099E+0,523.8226E-12,30.0016E+0,001C0360,
32.8029E+0,526.5990E-12,30.0014E+0,001C0360,
32.8961E+0,525.9680E-12,30.0015E+0,001C0360,
32.9892E+0,520.1628E-12,30.0015E+0,001C0360,
33.0823E+0,523.0233E-12,30.0015E+0,001C0360,
33.1755E+0,524.4536E-12,30.0015E+0,001C0360,
33.2686E+0,527.9872E-12,30.0015E+0,001C0360,
33.3617E+0,525.1687E-12,30.0016E+0,001C0360,
33.4548E+0,518.2277E-12,30.0015E+0,001C0360,
33.5479E+0,518.8587E-12,30.0016E+0,001C0360,
33.6411E+0,519.2374E-12,30.0015E+0,001C0360,
33.7342E+0,519.5319E-12,30.0016E+0,001C0360,
33.8274E+0,515.5355E-12,30.0015E+0,001C0360,
33.9205E+0,520.4573E-12,30.0016E+0,001C0360,
34.0136E+0,519.3636E-12,30.0014E+0,001C0360,
34.1068E+0,512.5909E-12,30.0016E+0,001C0360,
34.1999E+0,513.6425E-12,30.0016E+0,001C0360,
34.2930E+0,514.5680E-12,30.0017E+0,001C0360,
34.3861E+0,521.8455E-12,30.0016E+0,001C0360,
34.4792E+0,521.2145E-12,30.0016E+0,001C0360,
34.5724E+0,518.8587E-12,30.0016E+0,001C0360,
34.6655E+0,515.9561E-12,30.0015E+0,001C0360,
34.7586E+0,512.3805E-12,30.0016E+0,001C0360,
34.8518E+0,520.9200E-12,30.0015E+0,001C0360,
34.9449E+0,518.2277E-12,30.0016E+0,001C0360,
35.0381E+0,511.3289E-12,30.0015E+0,001C0360,
35.1312E+0,510.0247E-12,30.0016E+0,001C0360,
35.2243E+0,510.0247E-12,30.0015E+0,001C0360,
35.3175E+0,512.0440E-12,30.0015E+0,001C0360,
35.4106E+0,512.8012E-12,30.0016E+0,001C0360,
35.5037E+0,510.3613E-12,30.0015E+0,001C0360,
35.5969E+0,505.1030E-12,30.0016E+0,001C0360,
35.6900E+0,506.7015E-12,30.0015E+0,001C0360,
35.7831E+0,506.5332E-12,30.0016E+0,001C0360,
35.8763E+0,512.8853E-12,30.0015E+0,001C0360,
35.9694E+0,515.7879E-12,30.0016E+0,001C0360,
36.0625E+0,515.1569E-12,30.0014E+0,001C0360,
36.1556E+0,514.9045E-12,30.0016E+0,001C0360,
36.2487E+0,503.5886E-12,30.0015E+0,001C0360,
36.3419E+0,509.3937E-12,30.0015E+0,001C0360,
36.4350E+0,516.1244E-12,30.0015E+0,001C0360,
36.5281E+0,508.3421E-12,30.0015E+0,001C0360,
36.6213E+0,507.4587E-12,30.0015E+0,001C0360,
36.7144E+0,512.4646E-12,30.0014E+0,001C0360,
36.8076E+0,511.8336E-12,30.0016E+0,001C0360,
36.9007E+0,518.3960E-12,30.0014E+0,001C0360,
36.9938E+0,521.0042E-12,30.0015E+0,001C0360,
37.0869E+0,513.8108E-12,30.0014E+0,001C0360,
37.1801E+0,506.6174E-12,30.0015E+0,001C0360,
37.2732E+0,511.1185E-12,30.0015E+0,001C0360,
37.3663E+0,512.0440E-12,30.0015E+0,001C0360,
37.4595E+0,509.1834E-12,30.0015E+0,001C0360,
37.5526E+0,506.7436E-12,30.0014E+0,001C0360,
37.6457E+0,506.1967E-12,30.0016E+0,001C0360,
37.7388E+0,510.7398E-12,30.0014E+0,001C0360,
37.8320E+0,513.0957E-12,30.0016E+0,001C0360,
37.9251E+0,522.1400E-12,30.0015E+0,001C0360,
38.0182E+0,517.8071E-12,30.0016E+0,001C0360,
38.1114E+0,511.2447E-12,30.0015E+0,001C0360,
38.2045E+0,508.1318E-12,30.0016E+0,001C0360,
38.2976E+0,510.7820E-12,30.0015E+0,001C0360,
38.3908E+0,512.0860E-12,30.0016E+0,001C0360,
38.4839E+0,511.2447E-12,30.0015E+0,001C0360,
38.5770E+0,511.1606E-12,30.0015E+0,001C0360,
38.6701E+0,507.1222E-12,30.0016E+0,001C0360,
38.7633E+0,507.7952E-12,30.0015E+0,001C0360,
38.8565E+0,503.6306E-12,30.0016E+0,001C0360,
38.9496E+0,504.7665E-12,30.0015E+0,001C0360,
39.0427E+0,502.7893E-12,30.0016E+0,001C0360,
39.1358E+0,505.1030E-12,30.0014E+0,001C0360,
39.2290E+0,502.9576E-12,30.0015E+0,001C0360,
39.3221E+0,509.0152E-12,30.0014E+0,001C0360,
39.4152E+0,505.1871E-12,30.0016E+0,001C0360,
39.5083E+0,505.6078E-12,30.0015E+0,001C0360,
39.6015E+0,502.3266E-12,30.0015E+0,001C0360,
39.6946E+0,502.3686E-12,30.0015E+0,001C0360,
39.7877E+0,503.6306E-12,30.0015E+0,001C0360,
39.8809E+0,502.4107E-12,30.0016E+0,001C0360,
39.9740E+0,506.3650E-12,30.0014E+0,001C0360,
40.0671E+0,500.8963E-12,30.0015E+0,001C0360,
40.1602E+0,501.2328E-12,30.0015E+0,001C0360,
40.2533E+0,503.5045E-12,30.0015E+0,001C0360,
40.3465E+0,503.9251E-12,30.0015E+0,001C0360,
40.4396E+0,510.3192E-12,30.0016E+0,001C0360,
40.5327E+0,505.1030E-12,30.0015E+0,001C0360,
40.6259E+0,505.0189E-12,30.0015E+0,001C0360,
40.7190E+0,502.3686E-12,30.0015E+0,001C0360,
40.8121E+0,508.0476E-12,30.0015E+0,001C0360,
40.9052E+0,509.5199E-12,30.0015E+0,001C0360,
40.9984E+0,500.1812E-12,30.0015E+0,001C0360,
41.0915E+0,502.9996E-12,30.0016E+0,001C0360,
41.1847E+0,504.3458E-12,30.0015E+0,001C0360,
41.2778E+0,503.8410E-12,30.0015E+0,001C0360,
41.3709E+0,505.7340E-12,30.0015E+0,001C0360,
41.4640E+0,506.4491E-12,30.0016E+0,001C0360,
41.5572E+0,507.6270E-12,30.0016E+0,001C0360,
41.6503E+0,509.9827E-12,30.0015E+0,001C0360,
41.7435E+0,505.5237E-12,30.0015E+0,001C0360,
41.8366E+0,508.6365E-12,30.0015E+0,001C0360,
41.9297E+0,507.7532E-12,30.0015E+0,001C0360,
42.0228E+0,509.4779E-12,30.0015E+0,001C0360,
42.1160E+0,504.3037E-12,30.0016E+0,001C0360,
42.2091E+0,511.0344E-12,30.0015E+0,001C0360,
42.3022E+0,504.9348E-12,30.0015E+0,001C0360,
42.3954E+0,504.9768E-12,30.0015E+0,001C0360,
42.4885E+0,506.1967E-12,30.0016E+0,001C0360,
42.5816E+0,503.4624E-12,30.0015E+0,001C0360,
42.6748E+0,505.8602E-12,30.0015E+0,001C0360,
42.7679E+0,503.4203E-12,30.0016E+0,001C0360,
42.8610E+0,507.8373E-12,30.0015E+0,001C0360,
42.9541E+0,501.4432E-12,30.0016E+0,001C0360,
43.0473E+0,499.5923E-12,30.0015E+0,001C0360,
43.1404E+0,499.6764E-12,30.0016E+0,001C0360,
43.2335E+0,497.6993E-12,30.0014E+0,001C0360,
