Time,AI,AV,SMU1_S,RES
9.8946E+0,490.1178E-12,30.0012E+0,001C0360,
9.9877E+0,488.4772E-12,30.0012E+0,001C0360,
10.0808E+0,488.1828E-12,30.0012E+0,001C0360,
10.1739E+0,490.4964E-12,30.0013E+0,001C0360,
10.2671E+0,494.4506E-12,30.0012E+0,001C0360,
10.3601E+0,495.3761E-12,30.0013E+0,001C0360,
10.4533E+0,489.1083E-12,30.0013E+0,001C0360,
10.5464E+0,493.5252E-12,30.0013E+0,001C0360,
10.6395E+0,489.6130E-12,30.0012E+0,001C0360,
10.7326E+0,494.1141E-12,30.0013E+0,001C0360,
10.8257E+0,491.5059E-12,30.0012E+0,001C0360,
10.9189E+0,493.7354E-12,30.0013E+0,001C0360,
11.0120E+0,495.9229E-12,30.0013E+0,001C0360,
11.1051E+0,497.0587E-12,30.0012E+0,001C0360,
11.1982E+0,491.5480E-12,30.0013E+0,001C0360,
11.2913E+0,491.5059E-12,30.0012E+0,001C0360,
11.3845E+0,489.6130E-12,30.0013E+0,001C0360,
11.4776E+0,494.1141E-12,30.0012E+0,001C0360,
11.5707E+0,489.8654E-12,30.0013E+0,001C0360,
11.6638E+0,490.1178E-12,30.0012E+0,001C0360,
11.7569E+0,485.2381E-12,30.0012E+0,001C0360,
11.8500E+0,490.0337E-12,30.0012E+0,001C0360,
11.9432E+0,485.2802E-12,30.0012E+0,001C0360,
12.0363E+0,485.6167E-12,30.0013E+0,001C0360,
12.1294E+0,484.7333E-12,30.0011E+0,001C0360,
12.2225E+0,487.1732E-12,30.0013E+0,001C0360,
12.3156E+0,489.2765E-12,30.0011E+0,001C0360,
12.4087E+0,490.5384E-12,30.0013E+0,001C0360,
12.5018E+0,489.5709E-12,30.0011E+0,001C0360,
12.5950E+0,480.4847E-12,30.0012E+0,001C0360,
12.6881E+0,486.1215E-12,30.0012E+0,001C0360,
12.7812E+0,486.4580E-12,30.0012E+0,001C0360,
12.8743E+0,489.8233E-12,30.0012E+0,001C0360,
12.9674E+0,485.4485E-12,30.0012E+0,001C0360,
13.0605E+0,482.9666E-12,30.0013E+0,001C0360,
13.1536E+0,486.5842E-12,30.0012E+0,001C0360,
13.2468E+0,486.2056E-12,30.0012E+0,001C0360,
13.3399E+0,485.1540E-12,30.0011E+0,001C0360,
13.4330E+0,487.2573E-12,30.0013E+0,001C0360,
13.5261E+0,482.0412E-12,30.0012E+0,001C0360,
13.6192E+0,488.4772E-12,30.0012E+0,001C0360,
13.7123E+0,481.0736E-12,30.0011E+0,001C0360,
13.8054E+0,482.4618E-12,30.0012E+0,001C0360,
13.8985E+0,487.2573E-12,30.0012E+0,001C0360,
13.9916E+0,487.1311E-12,30.0012E+0,001C0360,
14.0847E+0,489.2765E-12,30.0013E+0,001C0360,
14.1778E+0,486.0795E-12,30.0011E+0,001C0360,
14.2710E+0,486.9629E-12,30.0013E+0,001C0360,
14.3641E+0,483.5135E-12,30.0012E+0,001C0360,
14.4572E+0,481.1157E-12,30.0012E+0,001C0360,
14.5503E+0,480.8212E-12,30.0012E+0,001C0360,
14.6434E+0,489.5709E-12,30.0012E+0,001C0360,
14.7365E+0,485.0699E-12,30.0012E+0,001C0360,
14.8297E+0,487.4676E-12,30.0012E+0,001C0360,
14.9228E+0,484.5651E-12,30.0012E+0,001C0360,
15.0159E+0,482.5880E-12,30.0012E+0,001C0360,
15.1090E+0,477.8345E-12,30.0012E+0,001C0360,
15.2021E+0,479.5172E-12,30.0012E+0,001C0360,
15.2952E+0,479.9799E-12,30.0012E+0,001C0360,
15.3883E+0,476.3623E-12,30.0011E+0,001C0360,
15.4814E+0,482.8404E-12,30.0012E+0,001C0360,
15.5746E+0,486.9208E-12,30.0011E+0,001C0360,
15.6677E+0,482.2936E-12,30.0012E+0,001C0360,
15.7608E+0,486.8366E-12,30.0012E+0,001C0360,
15.8539E+0,484.5230E-12,30.0012E+0,001C0360,
15.9470E+0,472.6183E-12,30.0012E+0,001C0360,
16.0401E+0,481.6626E-12,30.0011E+0,001C0360,
16.1333E+0,472.7866E-12,30.0013E+0,001C0360,
16.2264E+0,473.8382E-12,30.0011E+0,001C0360,
16.3195E+0,475.1003E-12,30.0013E+0,001C0360,
16.4126E+0,476.6567E-12,30.0012E+0,001C0360,
16.5057E+0,478.6759E-12,30.0012E+0,001C0360,
16.5988E+0,475.8154E-12,30.0012E+0,001C0360,
16.6919E+0,485.5326E-12,30.0012E+0,001C0360,
16.7851E+0,478.7179E-12,30.0013E+0,001C0360,
16.8782E+0,476.5726E-12,30.0012E+0,001C0360,
16.9713E+0,473.7541E-12,30.0012E+0,001C0360,
17.0644E+0,481.7467E-12,30.0011E+0,001C0360,
17.1575E+0,477.2456E-12,30.0013E+0,001C0360,
17.2507E+0,479.0965E-12,30.0011E+0,001C0360,
17.3438E+0,472.9970E-12,30.0012E+0,001C0360,
17.4369E+0,473.3335E-12,30.0012E+0,001C0360,
17.5300E+0,475.9836E-12,30.0011E+0,001C0360,
17.6231E+0,479.5593E-12,30.0012E+0,001C0360,
17.7163E+0,477.6243E-12,30.0011E+0,001C0360,
17.8093E+0,481.9149E-12,30.0012E+0,001C0360,
17.9025E+0,477.8345E-12,30.0011E+0,001C0360,
17.9956E+0,471.6088E-12,30.0013E+0,001C0360,
18.0887E+0,469.6737E-12,30.0011E+0,001C0360,
18.1818E+0,470.6833E-12,30.0012E+0,001C0360,
18.2750E+0,468.7062E-12,30.0012E+0,001C0360,
18.3681E+0,465.4251E-12,30.0012E+0,001C0360,
18.4612E+0,466.2664E-12,30.0012E+0,001C0360,
18.5543E+0,471.5247E-12,30.0012E+0,001C0360,
18.6474E+0,464.1632E-12,30.0012E+0,001C0360,
18.7406E+0,472.9970E-12,30.0011E+0,001C0360,
18.8337E+0,471.4826E-12,30.0013E+0,001C0360,
18.9268E+0,475.5210E-12,30.0011E+0,001C0360,
19.0199E+0,471.6930E-12,30.0012E+0,001C0360,
19.1131E+0,469.0427E-12,30.0012E+0,001C0360,
19.2062E+0,476.1519E-12,30.0013E+0,001C0360,
19.2993E+0,476.0678E-12,30.0012E+0,001C0360,
19.3924E+0,474.0907E-12,30.0013E+0,001C0360,
19.4855E+0,471.6930E-12,30.0012E+0,001C0360,
19.5787E+0,478.0870E-12,30.0012E+0,001C0360,
19.6718E+0,479.6855E-12,30.0012E+0,001C0360,
19.7649E+0,473.7121E-12,30.0011E+0,001C0360,
19.8580E+0,474.1327E-12,30.0013E+0,001C0360,
19.9512E+0,473.5859E-12,30.0011E+0,001C0360,
20.0443E+0,469.4634E-12,30.0013E+0,001C0360,
20.1374E+0,470.9778E-12,30.0012E+0,001C0360,
20.2305E+0,473.6280E-12,30.0012E+0,001C0360,
20.3236E+0,469.6317E-12,30.0012E+0,001C0360,
20.4167E+0,474.8059E-12,30.0012E+0,001C0360,
20.5098E+0,470.0523E-12,30.0013E+0,001C0360,
20.6030E+0,467.2339E-12,30.0011E+0,001C0360,
20.6961E+0,468.5801E-12,30.0013E+0,001C0360,
20.7892E+0,467.5284E-12,30.0012E+0,001C0360,
20.8823E+0,466.6029E-12,30.0013E+0,001C0360,
20.9754E+0,461.9336E-12,30.0012E+0,001C0360,
21.0685E+0,461.3868E-12,30.0013E+0,001C0360,
21.1617E+0,464.5417E-12,30.0012E+0,001C0360,
21.2548E+0,465.2989E-12,30.0011E+0,001C0360,
21.3479E+0,460.8819E-12,30.0013E+0,001C0360,
21.4410E+0,460.2931E-12,30.0011E+0,001C0360,
21.5341E+0,465.5092E-12,30.0012E+0,001C0360,
21.6273E+0,466.8553E-12,30.0011E+0,001C0360,
21.7204E+0,463.9107E-12,30.0012E+0,001C0360,
21.8135E+0,463.7425E-12,30.0012E+0,001C0360,
21.9066E+0,461.8495E-12,30.0012E+0,001C0360,
21.9997E+0,466.2664E-12,30.0012E+0,001C0360,
22.0928E+0,468.2435E-12,30.0012E+0,001C0360,
22.1859E+0,456.9699E-12,30.0012E+0,001C0360,
22.2790E+0,460.5875E-12,30.0011E+0,001C0360,
22.3722E+0,460.5454E-12,30.0012E+0,001C0360,
22.4653E+0,460.0407E-12,30.0011E+0,001C0360,
22.5584E+0,466.3085E-12,30.0013E+0,001C0360,
22.6515E+0,466.1402E-12,30.0011E+0,001C0360,
22.7446E+0,463.9107E-12,30.0012E+0,001C0360,
22.8377E+0,462.6488E-12,30.0011E+0,001C0360,
22.9309E+0,465.1727E-12,30.0012E+0,001C0360,
23.0240E+0,468.5801E-12,30.0012E+0,001C0360,
23.1171E+0,467.1918E-12,30.0012E+0,001C0360,
23.2102E+0,465.5513E-12,30.0011E+0,001C0360,
23.3033E+0,466.4767E-12,30.0011E+0,001C0360,
23.3964E+0,459.1993E-12,30.0012E+0,001C0360,
23.4896E+0,466.8553E-12,30.0011E+0,001C0360,
23.5827E+0,470.2206E-12,30.0013E+0,001C0360,
23.6758E+0,469.7578E-12,30.0012E+0,001C0360,
23.7689E+0,460.9241E-12,30.0012E+0,001C0360,
23.8620E+0,468.9586E-12,30.0012E+0,001C0360,
23.9552E+0,466.4347E-12,30.0012E+0,001C0360,
24.0483E+0,461.1764E-12,30.0012E+0,001C0360,
24.1414E+0,462.6908E-12,30.0012E+0,001C0360,
24.2345E+0,462.5646E-12,30.0012E+0,001C0360,
24.3277E+0,465.0465E-12,30.0012E+0,001C0360,
24.4208E+0,465.9299E-12,30.0013E+0,001C0360,
24.5139E+0,462.6067E-12,30.0012E+0,001C0360,
24.6070E+0,459.2414E-12,30.0014E+0,001C0360,
24.7001E+0,464.6258E-12,30.0012E+0,001C0360,
24.7932E+0,461.0082E-12,30.0012E+0,001C0360,
24.8864E+0,457.8532E-12,30.0012E+0,001C0360,
24.9795E+0,457.3064E-12,30.0012E+0,001C0360,
25.0726E+0,456.7595E-12,30.0012E+0,001C0360,
25.1658E+0,458.4842E-12,30.0012E+0,001C0360,
25.2589E+0,457.1802E-12,30.0013E+0,001C0360,
25.3520E+0,455.6658E-12,30.0011E+0,001C0360,
25.4451E+0,463.4480E-12,30.0013E+0,001C0360,
25.5383E+0,450.7441E-12,30.0011E+0,001C0360,
25.6314E+0,447.8836E-12,30.0012E+0,001C0360,
25.7245E+0,447.5891E-12,30.0012E+0,001C0360,
25.8176E+0,448.3884E-12,30.0012E+0,001C0360,
25.9108E+0,456.8016E-12,30.0012E+0,001C0360,
26.0039E+0,460.9661E-12,30.0012E+0,001C0360,
26.0971E+0,455.7079E-12,30.0013E+0,001C0360,
26.1901E+0,466.8133E-12,30.0012E+0,001C0360,
26.2833E+0,458.8628E-12,30.0013E+0,001C0360,
26.3764E+0,463.4901E-12,30.0012E+0,001C0360,
26.4695E+0,456.7595E-12,30.0013E+0,001C0360,
26.5626E+0,458.4842E-12,30.0011E+0,001C0360,
26.6557E+0,462.4384E-12,30.0013E+0,001C0360,
26.7488E+0,463.1115E-12,30.0012E+0,001C0360,
26.8420E+0,457.7691E-12,30.0012E+0,001C0360,
26.9351E+0,458.1056E-12,30.0012E+0,001C0360,
27.0282E+0,462.9853E-12,30.0011E+0,001C0360,
27.1214E+0,453.6046E-12,30.0012E+0,001C0360,
27.2145E+0,452.5529E-12,30.0011E+0,001C0360,
27.3076E+0,458.0215E-12,30.0013E+0,001C0360,
27.4007E+0,469.0007E-12,30.0010E+0,001C0360,
27.4938E+0,467.0657E-12,30.0012E+0,001C0360,
27.5870E+0,454.5300E-12,30.0012E+0,001C0360,
27.6801E+0,453.4363E-12,30.0012E+0,001C0360,
27.7732E+0,464.4155E-12,30.0011E+0,001C0360,
27.8663E+0,459.6200E-12,30.0011E+0,001C0360,
27.9594E+0,465.3830E-12,30.0012E+0,001C0360,
28.0525E+0,461.5130E-12,30.0012E+0,001C0360,
28.1457E+0,462.9432E-12,30.0012E+0,001C0360,
28.2388E+0,463.6163E-12,30.0011E+0,001C0360,
28.3319E+0,458.7366E-12,30.0013E+0,001C0360,
28.4250E+0,462.8591E-12,30.0011E+0,001C0360,
28.5182E+0,465.2989E-12,30.0012E+0,001C0360,
28.6113E+0,469.0007E-12,30.0012E+0,001C0360,
28.7044E+0,473.5438E-12,30.0012E+0,001C0360,
28.7975E+0,478.5076E-12,30.0012E+0,001C0360,
28.8906E+0,484.6492E-12,30.0011E+0,001C0360,
28.9838E+0,487.3414E-12,30.0013E+0,001C0360,
29.0769E+0,490.8329E-12,30.0011E+0,001C0360,
29.1700E+0,491.4639E-12,30.0013E+0,001C0360,
29.2631E+0,490.1178E-12,30.0011E+0,001C0360,
29.3563E+0,492.7259E-12,30.0013E+0,001C0360,
29.4494E+0,495.8388E-12,30.0011E+0,001C0360,
29.5425E+0,505.5139E-12,30.0012E+0,001C0360,
29.6356E+0,503.7892E-12,30.0012E+0,001C0360,
29.7287E+0,499.9192E-12,30.0012E+0,001C0360,
29.8218E+0,504.3361E-12,30.0012E+0,001C0360,
29.9150E+0,513.4644E-12,30.0011E+0,001C0360,
30.0081E+0,505.5139E-12,30.0012E+0,001C0360,
30.1012E+0,512.0762E-12,30.0012E+0,001C0360,
30.1944E+0,505.9346E-12,30.0012E+0,001C0360,
30.2875E+0,513.8009E-12,30.0011E+0,001C0360,
30.3806E+0,514.6002E-12,30.0012E+0,001C0360,
30.4738E+0,509.1316E-12,30.0012E+0,001C0360,
30.5669E+0,514.8946E-12,30.0012E+0,001C0360,
30.6600E+0,516.8718E-12,30.0012E+0,001C0360,
30.7531E+0,516.7455E-12,30.0011E+0,001C0360,
30.8463E+0,521.6673E-12,30.0013E+0,001C0360,
30.9394E+0,516.5353E-12,30.0011E+0,001C0360,
31.0325E+0,524.8222E-12,30.0013E+0,001C0360,
31.1256E+0,522.6348E-12,30.0012E+0,001C0360,
31.2187E+0,527.4303E-12,30.0012E+0,001C0360,
31.3119E+0,516.2408E-12,30.0011E+0,001C0360,
31.4050E+0,522.1300E-12,30.0012E+0,001C0360,
31.4981E+0,524.2333E-12,30.0012E+0,001C0360,
31.5912E+0,517.6289E-12,30.0012E+0,001C0360,
31.6843E+0,518.8068E-12,30.0012E+0,001C0360,
31.7775E+0,519.1013E-12,30.0012E+0,001C0360,
31.8706E+0,526.1683E-12,30.0013E+0,001C0360,
31.9637E+0,520.4473E-12,30.0012E+0,001C0360,
32.0568E+0,521.6252E-12,30.0012E+0,001C0360,
32.1500E+0,522.4245E-12,30.0011E+0,001C0360,
32.2431E+0,523.0554E-12,30.0012E+0,001C0360,
32.3362E+0,515.4835E-12,30.0011E+0,001C0360,
32.4293E+0,519.8164E-12,30.0012E+0,001C0360,
32.5225E+0,520.8260E-12,30.0012E+0,001C0360,
