Time,AI,AV,SMU1_S,RES
23.4001E-3,-417.6055E-12,-10.0001E+0,001C0260,
116.4914E-3,-389.7175E-12,-10.0001E+0,001C0260,
209.5894E-3,-378.9073E-12,-10.0001E+0,001C0260,
302.7122E-3,-372.4295E-12,-10.0001E+0,001C0260,
395.8369E-3,-367.9287E-12,-10.0001E+0,001C0260,
488.9520E-3,-356.2352E-12,-10.0001E+0,001C0260,
582.0710E-3,-359.8526E-12,-10.0001E+0,001C0260,
675.1614E-3,-361.9137E-12,-10.0001E+0,001C0260,
768.2880E-3,-355.7304E-12,-10.0001E+0,001C0260,
861.3993E-3,-352.0289E-12,-10.0001E+0,001C0260,
954.4944E-3,-352.1130E-12,-10.0000E+0,001C0260,
1.0476E+0,-348.3693E-12,-10.0001E+0,001C0260,
1.1407E+0,-351.4820E-12,-10.0001E+0,001C0260,
1.2339E+0,-355.3098E-12,-10.0001E+0,001C0260,
1.3270E+0,-352.8280E-12,-10.0001E+0,001C0260,
1.4201E+0,-351.5662E-12,-10.0001E+0,001C0260,
1.5132E+0,-345.1305E-12,-10.0001E+0,001C0260,
1.6063E+0,-345.8876E-12,-10.0001E+0,001C0260,
1.6994E+0,-348.9582E-12,-10.0001E+0,001C0260,
1.7925E+0,-346.6447E-12,-10.0001E+0,001C0260,
1.8856E+0,-348.4535E-12,-10.0001E+0,001C0260,
1.9788E+0,-354.2582E-12,-10.0001E+0,001C0260,
2.0719E+0,-349.8415E-12,-10.0001E+0,001C0260,
2.1650E+0,-352.4074E-12,-10.0001E+0,001C0260,
2.2581E+0,-347.8225E-12,-10.0001E+0,001C0260,
2.3512E+0,-343.1535E-12,-10.0001E+0,001C0260,
2.4444E+0,-343.7003E-12,-10.0001E+0,001C0260,
2.5374E+0,-337.9377E-12,-10.0001E+0,001C0260,
2.6306E+0,-345.5932E-12,-10.0001E+0,001C0260,
2.7237E+0,-340.7979E-12,-10.0001E+0,001C0260,
2.8168E+0,-343.9948E-12,-10.0001E+0,001C0260,
2.9099E+0,-341.1765E-12,-10.0001E+0,001C0260,
3.0030E+0,-343.2376E-12,-10.0001E+0,001C0260,
3.0962E+0,-347.6122E-12,-10.0001E+0,001C0260,
3.1893E+0,-350.7669E-12,-10.0001E+0,001C0260,
3.2824E+0,-344.2051E-12,-10.0001E+0,001C0260,
3.3755E+0,-343.4479E-12,-10.0001E+0,001C0260,
3.4686E+0,-342.6067E-12,-10.0000E+0,001C0260,
3.5618E+0,-341.7233E-12,-10.0001E+0,001C0260,
3.6549E+0,-346.4344E-12,-10.0001E+0,001C0260,
3.7480E+0,-338.6527E-12,-10.0001E+0,001C0260,
3.8411E+0,-343.3638E-12,-10.0001E+0,001C0260,
3.9342E+0,-335.7504E-12,-10.0001E+0,001C0260,
4.0274E+0,-343.3218E-12,-10.0001E+0,001C0260,
4.1204E+0,-337.3488E-12,-10.0001E+0,001C0260,
4.2136E+0,-342.7749E-12,-10.0001E+0,001C0260,
4.3067E+0,-335.5400E-12,-10.0001E+0,001C0260,
4.3998E+0,-340.4194E-12,-10.0001E+0,001C0260,
4.4929E+0,-336.8019E-12,-10.0001E+0,001C0260,
4.5860E+0,-337.2646E-12,-10.0001E+0,001C0260,
4.6791E+0,-333.6472E-12,-10.0001E+0,001C0260,
4.7723E+0,-339.0734E-12,-10.0001E+0,001C0260,
4.8654E+0,-340.8400E-12,-10.0001E+0,001C0260,
4.9585E+0,-334.6146E-12,-10.0001E+0,001C0260,
5.0516E+0,-338.3162E-12,-10.0001E+0,001C0260,
5.1447E+0,-330.9972E-12,-10.0001E+0,001C0260,
5.2378E+0,-332.7639E-12,-10.0001E+0,001C0260,
5.3309E+0,-332.1329E-12,-10.0001E+0,001C0260,
5.4241E+0,-338.6107E-12,-10.0001E+0,001C0260,
5.5172E+0,-337.7273E-12,-10.0001E+0,001C0260,
5.6103E+0,-333.6051E-12,-10.0001E+0,001C0260,
5.7034E+0,-344.7940E-12,-10.0001E+0,001C0260,
5.7965E+0,-332.9742E-12,-10.0001E+0,001C0260,
5.8897E+0,-338.3583E-12,-10.0001E+0,001C0260,
5.9828E+0,-339.9146E-12,-10.0001E+0,001C0260,
6.0759E+0,-334.9932E-12,-10.0001E+0,001C0260,
6.1690E+0,-328.6837E-12,-10.0001E+0,001C0260,
6.2621E+0,-326.7489E-12,-10.0001E+0,001C0260,
6.3553E+0,-332.5115E-12,-10.0001E+0,001C0260,
6.4484E+0,-329.4829E-12,-10.0001E+0,001C0260,
6.5415E+0,-325.2346E-12,-10.0001E+0,001C0260,
6.6347E+0,-331.2075E-12,-10.0001E+0,001C0260,
6.7277E+0,-334.5305E-12,-10.0001E+0,001C0260,
6.8209E+0,-328.2631E-12,-10.0001E+0,001C0260,
6.9139E+0,-323.5520E-12,-10.0001E+0,001C0260,
7.0071E+0,-321.4909E-12,-10.0001E+0,001C0260,
7.1002E+0,-319.6822E-12,-10.0001E+0,001C0260,
7.1933E+0,-329.8615E-12,-10.0001E+0,001C0260,
7.2864E+0,-327.2536E-12,-10.0001E+0,001C0260,
7.3795E+0,-336.1289E-12,-10.0001E+0,001C0260,
7.4727E+0,-328.9361E-12,-10.0001E+0,001C0260,
7.5658E+0,-328.0107E-12,-10.0001E+0,001C0260,
7.6589E+0,-327.1274E-12,-10.0001E+0,001C0260,
7.7521E+0,-322.3322E-12,-10.0001E+0,001C0260,
7.8452E+0,-326.7068E-12,-10.0001E+0,001C0260,
7.9383E+0,-325.2766E-12,-10.0001E+0,001C0260,
8.0314E+0,-334.3202E-12,-10.0001E+0,001C0260,
8.1245E+0,-328.8520E-12,-10.0001E+0,001C0260,
8.2177E+0,-330.9552E-12,-10.0001E+0,001C0260,
8.3108E+0,-332.8480E-12,-10.0001E+0,001C0260,
8.4039E+0,-330.6607E-12,-10.0001E+0,001C0260,
8.4970E+0,-335.5821E-12,-10.0001E+0,001C0260,
8.5901E+0,-324.9401E-12,-10.0001E+0,001C0260,
8.6833E+0,-328.7258E-12,-10.0001E+0,001C0260,
8.7764E+0,-324.0568E-12,-10.0001E+0,001C0260,
8.8695E+0,-323.8044E-12,-10.0001E+0,001C0260,
8.9626E+0,-327.8004E-12,-10.0001E+0,001C0260,
9.0557E+0,-320.6076E-12,-10.0001E+0,001C0260,
9.1488E+0,-327.7583E-12,-10.0001E+0,001C0260,
9.2419E+0,-321.7012E-12,-10.0001E+0,001C0260,
9.3351E+0,-325.9496E-12,-10.0001E+0,001C0260,
9.4282E+0,-321.3647E-12,-10.0001E+0,001C0260,
