Time,AI,AV,SMU1_S,RES
19.2962E+0,109.0012E-12,5.0005E+0,001C0260,
19.3893E+0,116.1104E-12,5.0005E+0,001C0260,
19.4825E+0,119.0551E-12,5.0005E+0,001C0260,
19.5756E+0,118.0875E-12,5.0005E+0,001C0260,
19.6687E+0,112.3245E-12,5.0005E+0,001C0260,
19.7618E+0,114.3016E-12,5.0005E+0,001C0260,
19.8549E+0,113.5444E-12,5.0005E+0,001C0260,
19.9480E+0,114.7222E-12,5.0005E+0,001C0260,
20.0411E+0,117.0359E-12,5.0005E+0,001C0260,
20.1342E+0,113.2499E-12,5.0005E+0,001C0260,
20.2274E+0,118.1296E-12,5.0005E+0,001C0260,
20.3205E+0,119.9805E-12,5.0005E+0,001C0260,
20.4136E+0,121.6632E-12,5.0005E+0,001C0260,
20.5067E+0,123.3879E-12,5.0005E+0,001C0260,
20.5998E+0,122.7990E-12,5.0005E+0,001C0260,
20.6929E+0,118.5082E-12,5.0005E+0,001C0260,
20.7860E+0,124.9022E-12,5.0005E+0,001C0260,
20.8791E+0,123.1355E-12,5.0005E+0,001C0260,
20.9722E+0,118.4661E-12,5.0005E+0,001C0260,
21.0653E+0,111.6514E-12,5.0005E+0,001C0260,
21.1584E+0,118.8868E-12,5.0005E+0,001C0260,
21.2515E+0,115.1008E-12,5.0005E+0,001C0260,
21.3446E+0,116.7414E-12,5.0005E+0,001C0260,
21.4377E+0,118.9709E-12,5.0005E+0,001C0260,
21.5308E+0,117.2883E-12,5.0005E+0,001C0260,
21.6240E+0,113.9230E-12,5.0005E+0,001C0260,
21.7171E+0,113.6706E-12,5.0005E+0,001C0260,
21.8102E+0,115.7318E-12,5.0005E+0,001C0260,
21.9033E+0,116.9517E-12,5.0005E+0,001C0260,
21.9964E+0,110.5577E-12,5.0005E+0,001C0260,
22.0895E+0,117.4566E-12,5.0005E+0,001C0260,
22.1826E+0,118.0455E-12,5.0005E+0,001C0260,
22.2757E+0,117.1621E-12,5.0005E+0,001C0260,
22.3688E+0,119.1812E-12,5.0005E+0,001C0260,
22.4619E+0,123.1775E-12,5.0005E+0,001C0260,
22.5550E+0,115.2691E-12,5.0005E+0,001C0260,
22.6481E+0,125.9959E-12,5.0005E+0,001C0260,
22.7412E+0,121.9997E-12,5.0005E+0,001C0260,
22.8343E+0,114.6802E-12,5.0005E+0,001C0260,
22.9274E+0,119.1812E-12,5.0005E+0,001C0260,
23.0205E+0,116.6994E-12,5.0005E+0,001C0260,
23.1137E+0,119.5598E-12,5.0005E+0,001C0260,
23.2067E+0,124.3133E-12,5.0005E+0,001C0260,
23.2999E+0,125.4491E-12,5.0005E+0,001C0260,
23.3930E+0,114.7222E-12,5.0005E+0,001C0260,
23.4861E+0,116.3207E-12,5.0005E+0,001C0260,
23.5792E+0,114.7643E-12,5.0005E+0,001C0260,
23.6723E+0,113.9230E-12,5.0005E+0,001C0260,
23.7654E+0,115.4374E-12,5.0005E+0,001C0260,
23.8585E+0,112.7031E-12,5.0005E+0,001C0260,
23.9516E+0,115.5215E-12,5.0005E+0,001C0260,
24.0448E+0,119.3495E-12,5.0005E+0,001C0260,
24.1378E+0,111.9880E-12,5.0005E+0,001C0260,
24.2310E+0,111.2308E-12,5.0005E+0,001C0260,
24.3241E+0,118.8447E-12,5.0005E+0,001C0260,
24.4171E+0,122.0418E-12,5.0005E+0,001C0260,
24.5103E+0,114.4699E-12,5.0005E+0,001C0260,
24.6034E+0,117.3724E-12,5.0005E+0,001C0260,
24.6965E+0,123.7244E-12,5.0005E+0,001C0260,
24.7896E+0,120.2750E-12,5.0005E+0,001C0260,
24.8827E+0,121.1163E-12,5.0005E+0,001C0260,
24.9758E+0,112.1983E-12,5.0005E+0,001C0260,
25.0689E+0,116.6152E-12,5.0005E+0,001C0260,
