Time,AI,AV,SMU1_S,RES
23.6584E-3,777.2316E-12,30.0014E+0,001C0360,
116.8098E-3,695.9590E-12,30.0015E+0,001C0360,
209.9240E-3,656.9212E-12,30.0014E+0,001C0360,
303.0525E-3,633.1536E-12,30.0014E+0,001C0360,
396.1552E-3,612.6672E-12,30.0014E+0,001C0360,
489.2856E-3,604.3380E-12,30.0014E+0,001C0360,
582.4094E-3,591.3815E-12,30.0014E+0,001C0360,
675.5264E-3,593.6531E-12,30.0014E+0,001C0360,
768.6797E-3,580.1077E-12,30.0015E+0,001C0360,
861.7767E-3,577.4575E-12,30.0015E+0,001C0360,
954.9081E-3,570.9793E-12,30.0015E+0,001C0360,
1.0481E+0,562.2715E-12,30.0014E+0,001C0360,
1.1412E+0,558.1489E-12,30.0015E+0,001C0360,
1.2343E+0,562.6921E-12,30.0014E+0,001C0360,
1.3274E+0,560.7150E-12,30.0015E+0,001C0360,
1.4206E+0,552.7644E-12,30.0015E+0,001C0360,
1.5137E+0,559.1165E-12,30.0015E+0,001C0360,
1.6068E+0,552.1334E-12,30.0014E+0,001C0360,
1.7000E+0,550.4087E-12,30.0015E+0,001C0360,
1.7931E+0,554.8256E-12,30.0014E+0,001C0360,
1.8862E+0,550.1563E-12,30.0015E+0,001C0360,
1.9794E+0,551.2079E-12,30.0014E+0,001C0360,
2.0725E+0,547.9268E-12,30.0015E+0,001C0360,
2.1656E+0,546.4544E-12,30.0014E+0,001C0360,
2.2587E+0,541.5327E-12,30.0015E+0,001C0360,
2.3519E+0,544.0987E-12,30.0014E+0,001C0360,
2.4450E+0,533.7082E-12,30.0015E+0,001C0360,
2.5381E+0,533.2456E-12,30.0015E+0,001C0360,
2.6313E+0,536.4005E-12,30.0015E+0,001C0360,
2.7244E+0,543.3836E-12,30.0015E+0,001C0360,
2.8175E+0,539.5975E-12,30.0014E+0,001C0360,
2.9107E+0,539.6817E-12,30.0014E+0,001C0360,
3.0038E+0,540.9437E-12,30.0014E+0,001C0360,
3.0969E+0,539.9340E-12,30.0015E+0,001C0360,
3.1901E+0,539.3873E-12,30.0015E+0,001C0360,
3.2832E+0,541.7430E-12,30.0016E+0,001C0360,
3.3763E+0,537.3260E-12,30.0014E+0,001C0360,
3.4695E+0,533.2876E-12,30.0015E+0,001C0360,
3.5626E+0,538.9245E-12,30.0014E+0,001C0360,
3.6557E+0,536.9053E-12,30.0015E+0,001C0360,
3.7488E+0,528.9968E-12,30.0014E+0,001C0360,
3.8420E+0,533.2456E-12,30.0015E+0,001C0360,
3.9351E+0,540.1865E-12,30.0015E+0,001C0360,
4.0282E+0,529.3333E-12,30.0015E+0,001C0360,
4.1214E+0,531.7311E-12,30.0015E+0,001C0360,
4.2145E+0,539.7658E-12,30.0015E+0,001C0360,
4.3076E+0,533.7082E-12,30.0015E+0,001C0360,
4.4008E+0,529.7119E-12,30.0015E+0,001C0360,
4.4939E+0,528.5340E-12,30.0015E+0,001C0360,
4.5870E+0,532.1518E-12,30.0015E+0,001C0360,
4.6801E+0,530.3429E-12,30.0015E+0,001C0360,
4.7733E+0,522.2661E-12,30.0014E+0,001C0360,
4.8664E+0,525.8418E-12,30.0016E+0,001C0360,
4.9595E+0,522.2241E-12,30.0014E+0,001C0360,
5.0526E+0,524.4536E-12,30.0015E+0,001C0360,
5.1457E+0,523.8646E-12,30.0014E+0,001C0360,
5.2389E+0,519.4897E-12,30.0015E+0,001C0360,
5.3320E+0,518.1857E-12,30.0015E+0,001C0360,
