Time,AI,AV,SMU1_S,RES
23.4515E-3,-19.7210E-12,1.0001E+0,001C0160,
116.5467E-3,-14.2103E-12,1.0001E+0,001C0160,
209.6866E-3,-22.2029E-12,1.0001E+0,001C0160,
302.7827E-3,-20.1837E-12,1.0001E+0,001C0160,
395.8874E-3,-21.0671E-12,1.0001E+0,001C0160,
489.0321E-3,-22.8759E-12,1.0001E+0,001C0160,
582.1329E-3,-21.7402E-12,1.0001E+0,001C0160,
675.2595E-3,-23.0863E-12,1.0001E+0,001C0160,
768.3747E-3,-20.9830E-12,1.0001E+0,001C0160,
861.5022E-3,-22.9601E-12,1.0001E+0,001C0160,
954.6241E-3,-17.8280E-12,1.0001E+0,001C0160,
1.0477E+0,-24.8951E-12,1.0001E+0,001C0160,
1.1409E+0,-22.5815E-12,1.0001E+0,001C0160,
1.2340E+0,-24.6006E-12,1.0001E+0,001C0160,
1.3271E+0,-24.6006E-12,1.0001E+0,001C0160,
1.4202E+0,-22.9180E-12,1.0001E+0,001C0160,
1.5133E+0,-20.6044E-12,1.0001E+0,001C0160,
1.6065E+0,-18.9638E-12,1.0001E+0,001C0160,
1.6996E+0,-23.3387E-12,1.0001E+0,001C0160,
1.7927E+0,-21.6140E-12,1.0001E+0,001C0160,
1.8858E+0,-23.8014E-12,1.0001E+0,001C0160,
1.9789E+0,-18.1645E-12,1.0001E+0,001C0160,
2.0720E+0,-21.8663E-12,1.0001E+0,001C0160,
2.1652E+0,-19.5106E-12,1.0001E+0,001C0160,
2.2583E+0,-18.5011E-12,1.0001E+0,001C0160,
2.3514E+0,-20.0154E-12,1.0001E+0,001C0160,
2.4445E+0,-13.8317E-12,1.0001E+0,001C0160,
2.5376E+0,-26.1150E-12,1.0001E+0,001C0160,
2.6308E+0,-27.0405E-12,1.0001E+0,001C0160,
2.7239E+0,-30.1534E-12,1.0001E+0,001C0160,
2.8170E+0,-26.4095E-12,1.0001E+0,001C0160,
2.9101E+0,-22.7077E-12,1.0001E+0,001C0160,
3.0032E+0,-17.3232E-12,1.0001E+0,001C0160,
3.0963E+0,-20.8568E-12,1.0001E+0,001C0160,
3.1894E+0,-22.2870E-12,1.0001E+0,001C0160,
3.2826E+0,-21.3195E-12,1.0001E+0,001C0160,
3.3756E+0,-21.3616E-12,1.0001E+0,001C0160,
3.4688E+0,-22.8759E-12,1.0001E+0,001C0160,
3.5619E+0,-19.8472E-12,1.0001E+0,001C0160,
3.6550E+0,-23.9696E-12,1.0001E+0,001C0160,
3.7481E+0,-27.3770E-12,1.0001E+0,001C0160,
3.8412E+0,-21.9925E-12,1.0001E+0,001C0160,
3.9344E+0,-28.0501E-12,1.0001E+0,001C0160,
4.0275E+0,-30.0692E-12,1.0001E+0,001C0160,
4.1206E+0,-32.8877E-12,1.0001E+0,001C0160,
4.2138E+0,-28.8493E-12,1.0001E+0,001C0160,
4.3069E+0,-30.4058E-12,1.0001E+0,001C0160,
4.4000E+0,-29.9851E-12,1.0001E+0,001C0160,
4.4931E+0,-30.2375E-12,1.0001E+0,001C0160,
4.5862E+0,-28.7652E-12,1.0001E+0,001C0160,
4.6793E+0,-26.6619E-12,1.0001E+0,001C0160,
4.7724E+0,-28.1342E-12,1.0001E+0,001C0160,
4.8655E+0,-25.9047E-12,1.0001E+0,001C0160,
4.9586E+0,-24.9372E-12,1.0001E+0,001C0160,
5.0518E+0,-29.1858E-12,1.0001E+0,001C0160,
5.1449E+0,-28.6811E-12,1.0001E+0,001C0160,
5.2380E+0,-28.4287E-12,1.0001E+0,001C0160,
5.3311E+0,-27.6294E-12,1.0001E+0,001C0160,
5.4242E+0,-27.8818E-12,1.0001E+0,001C0160,
5.5173E+0,-26.9143E-12,1.0001E+0,001C0160,
5.6104E+0,-28.0921E-12,1.0001E+0,001C0160,
